"ID"	"Problem"	"Item"	"Y"	"Ytot"	"Ysub"	"RTsub"	"RT.tot"	"RT"	"gender"	"language"
59	3	11	1	15	2	106	635	31	"Unknown"	"NL"
59	3	12	1	15	2	106	635	10	"Unknown"	"NL"
59	3	9	0	15	2	106	635	12	"Unknown"	"NL"
59	4	13	1	15	3	209	635	60	"Unknown"	"NL"
59	4	14	1	15	3	209	635	68	"Unknown"	"NL"
59	4	15	0	15	3	209	635	19	"Unknown"	"NL"
59	4	16	1	15	3	209	635	62	"Unknown"	"NL"
59	5	17	1	15	3	124	635	36	"Unknown"	"NL"
59	5	18	0	15	3	124	635	17	"Unknown"	"NL"
59	5	19	1	15	3	124	635	41	"Unknown"	"NL"
59	5	20	1	15	3	124	635	30	"Unknown"	"NL"
59	6	21	NA	15	NA	NA	635	NA	"Unknown"	"NL"
181	1	1	1	15	4	151	489	78	"Male"	"FR"
181	1	2	1	15	4	151	489	24	"Male"	"FR"
181	1	3	1	15	4	151	489	36	"Male"	"FR"
181	1	4	1	15	4	151	489	13	"Male"	"FR"
181	2	5	1	15	4	97	489	42	"Male"	"FR"
181	2	6	1	15	4	97	489	11	"Male"	"FR"
181	2	7	1	15	4	97	489	12	"Male"	"FR"
181	2	8	1	15	4	97	489	32	"Male"	"FR"
181	3	10	1	15	4	84	489	18	"Male"	"FR"
181	3	11	1	15	4	84	489	29	"Male"	"FR"
181	3	12	1	15	4	84	489	8	"Male"	"FR"
181	3	9	1	15	4	84	489	29	"Male"	"FR"
181	4	13	1	15	3	157	489	86	"Male"	"FR"
181	4	14	1	15	3	157	489	45	"Male"	"FR"
181	4	15	1	15	3	157	489	26	"Male"	"FR"
181	4	16	NA	15	3	157	489	NA	"Male"	"FR"
181	5	17	NA	15	0	0	489	NA	"Male"	"FR"
181	5	18	NA	15	0	0	489	NA	"Male"	"FR"
181	5	19	NA	15	0	0	489	NA	"Male"	"FR"
181	5	20	NA	15	0	0	489	NA	"Male"	"FR"
181	6	21	NA	15	NA	NA	489	NA	"Male"	"FR"
213	1	1	0	15	3	128	629	56	"Male"	"NL"
213	1	2	1	15	3	128	629	13	"Male"	"NL"
213	1	3	1	15	3	128	629	37	"Male"	"NL"
213	1	4	1	15	3	128	629	22	"Male"	"NL"
213	2	5	1	15	4	115	629	75	"Male"	"NL"
213	2	6	1	15	4	115	629	10	"Male"	"NL"
213	2	7	1	15	4	115	629	16	"Male"	"NL"
213	2	8	1	15	4	115	629	14	"Male"	"NL"
213	3	10	0	15	3	90	629	11	"Male"	"NL"
213	3	11	1	15	3	90	629	10	"Male"	"NL"
213	3	12	1	15	3	90	629	19	"Male"	"NL"
213	3	9	1	15	3	90	629	50	"Male"	"NL"
213	4	13	1	15	2	160	629	71	"Male"	"NL"
213	4	14	0	15	2	160	629	46	"Male"	"NL"
213	4	15	0	15	2	160	629	32	"Male"	"NL"
213	4	16	1	15	2	160	629	11	"Male"	"NL"
213	5	17	1	15	3	136	629	82	"Male"	"NL"
213	5	18	0	15	3	136	629	19	"Male"	"NL"
213	5	19	1	15	3	136	629	22	"Male"	"NL"
213	5	20	1	15	3	136	629	13	"Male"	"NL"
213	6	21	NA	15	NA	NA	629	NA	"Male"	"NL"
261	1	1	1	15	3	106	717	32	"Male"	"NL"
261	1	2	1	15	3	106	717	32	"Male"	"NL"
261	1	3	0	15	3	106	717	19	"Male"	"NL"
261	1	4	1	15	3	106	717	23	"Male"	"NL"
261	2	5	1	15	3	109	717	61	"Male"	"NL"
261	2	6	1	15	3	109	717	18	"Male"	"NL"
261	2	7	1	15	3	109	717	10	"Male"	"NL"
261	2	8	0	15	3	109	717	20	"Male"	"NL"
261	3	10	1	15	4	97	717	40	"Male"	"NL"
261	3	11	1	15	4	97	717	9	"Male"	"NL"
261	3	12	1	15	4	97	717	12	"Male"	"NL"
261	3	9	1	15	4	97	717	36	"Male"	"NL"
261	4	13	1	15	2	229	717	124	"Male"	"NL"
261	4	14	0	15	2	229	717	36	"Male"	"NL"
261	4	15	0	15	2	229	717	23	"Male"	"NL"
261	4	16	1	15	2	229	717	46	"Male"	"NL"
261	5	17	1	15	3	176	717	98	"Male"	"NL"
261	5	18	0	15	3	176	717	14	"Male"	"NL"
261	5	19	1	15	3	176	717	19	"Male"	"NL"
261	5	20	1	15	3	176	717	45	"Male"	"NL"
261	6	21	NA	15	NA	NA	717	NA	"Male"	"NL"
326	1	1	1	15	4	158	568	31	"Male"	"FR"
326	1	2	1	15	4	158	568	59	"Male"	"FR"
326	1	3	1	15	4	158	568	27	"Male"	"FR"
326	1	4	1	15	4	158	568	41	"Male"	"FR"
326	2	5	1	15	4	173	568	67	"Male"	"FR"
326	2	6	1	15	4	173	568	36	"Male"	"FR"
326	2	7	1	15	4	173	568	21	"Male"	"FR"
326	2	8	1	15	4	173	568	49	"Male"	"FR"
326	3	10	1	15	4	109	568	42	"Male"	"FR"
326	3	11	1	15	4	109	568	19	"Male"	"FR"
326	3	12	1	15	4	109	568	12	"Male"	"FR"
326	3	9	1	15	4	109	568	36	"Male"	"FR"
326	4	13	1	15	3	128	568	28	"Male"	"FR"
326	4	14	0	15	3	128	568	38	"Male"	"FR"
326	4	15	1	15	3	128	568	24	"Male"	"FR"
326	4	16	1	15	3	128	568	38	"Male"	"FR"
326	5	17	NA	15	0	0	568	NA	"Male"	"FR"
326	5	18	NA	15	0	0	568	NA	"Male"	"FR"
326	5	19	NA	15	0	0	568	NA	"Male"	"FR"
326	5	20	NA	15	0	0	568	NA	"Male"	"FR"
326	6	21	NA	15	NA	NA	568	NA	"Male"	"FR"
387	1	1	1	15	4	145	554	99	"Female"	"NL"
387	1	2	1	15	4	145	554	19	"Female"	"NL"
387	1	3	1	15	4	145	554	10	"Female"	"NL"
387	1	4	1	15	4	145	554	17	"Female"	"NL"
387	2	5	1	15	4	112	554	55	"Female"	"NL"
387	2	6	1	15	4	112	554	9	"Female"	"NL"
387	2	7	1	15	4	112	554	18	"Female"	"NL"
387	2	8	1	15	4	112	554	30	"Female"	"NL"
387	3	10	1	15	4	91	554	28	"Female"	"NL"
387	3	11	1	15	4	91	554	6	"Female"	"NL"
387	3	12	1	15	4	91	554	14	"Female"	"NL"
387	3	9	1	15	4	91	554	43	"Female"	"NL"
387	4	13	1	15	2	159	554	69	"Female"	"NL"
387	4	14	0	15	2	159	554	60	"Female"	"NL"
387	4	15	0	15	2	159	554	16	"Female"	"NL"
387	4	16	1	15	2	159	554	14	"Female"	"NL"
387	5	17	NA	15	1	47	554	NA	"Female"	"NL"
387	5	18	NA	15	1	47	554	NA	"Female"	"NL"
387	5	19	1	15	1	47	554	47	"Female"	"NL"
387	5	20	NA	15	1	47	554	NA	"Female"	"NL"
387	6	21	NA	15	NA	NA	554	NA	"Female"	"NL"
422	1	1	1	15	4	164	718	61	"Male"	"FR"
422	1	2	1	15	4	164	718	18	"Male"	"FR"
422	1	3	1	15	4	164	718	22	"Male"	"FR"
422	1	4	1	15	4	164	718	63	"Male"	"FR"
422	2	5	1	15	3	154	718	83	"Male"	"FR"
422	2	6	1	15	3	154	718	31	"Male"	"FR"
422	2	7	1	15	3	154	718	18	"Male"	"FR"
422	2	8	0	15	3	154	718	22	"Male"	"FR"
422	3	10	1	15	3	88	718	33	"Male"	"FR"
422	3	11	1	15	3	88	718	15	"Male"	"FR"
422	3	12	0	15	3	88	718	9	"Male"	"FR"
422	3	9	1	15	3	88	718	31	"Male"	"FR"
422	4	13	1	15	3	182	718	53	"Male"	"FR"
422	4	14	0	15	3	182	718	43	"Male"	"FR"
422	4	15	1	15	3	182	718	25	"Male"	"FR"
422	4	16	1	15	3	182	718	61	"Male"	"FR"
422	5	17	1	15	2	130	718	49	"Male"	"FR"
422	5	18	0	15	2	130	718	40	"Male"	"FR"
422	5	19	1	15	2	130	718	41	"Male"	"FR"
422	5	20	NA	15	2	130	718	NA	"Male"	"FR"
422	6	21	NA	15	NA	NA	718	NA	"Male"	"FR"
457	1	1	0	15	3	118	562	83	"Male"	"FR"
457	1	2	1	15	3	118	562	7	"Male"	"FR"
457	1	3	1	15	3	118	562	11	"Male"	"FR"
457	1	4	1	15	3	118	562	17	"Male"	"FR"
457	2	5	1	15	4	83	562	57	"Male"	"FR"
457	2	6	1	15	4	83	562	6	"Male"	"FR"
457	2	7	1	15	4	83	562	10	"Male"	"FR"
457	2	8	1	15	4	83	562	10	"Male"	"FR"
457	3	10	1	15	3	93	562	20	"Male"	"FR"
457	3	11	1	15	3	93	562	6	"Male"	"FR"
457	3	12	0	15	3	93	562	19	"Male"	"FR"
457	3	9	1	15	3	93	562	48	"Male"	"FR"
457	4	13	1	15	2	167	562	70	"Male"	"FR"
457	4	14	0	15	2	167	562	60	"Male"	"FR"
457	4	15	0	15	2	167	562	27	"Male"	"FR"
457	4	16	1	15	2	167	562	10	"Male"	"FR"
457	5	17	1	15	3	101	562	62	"Male"	"FR"
457	5	18	0	15	3	101	562	11	"Male"	"FR"
457	5	19	1	15	3	101	562	17	"Male"	"FR"
457	5	20	1	15	3	101	562	11	"Male"	"FR"
457	6	21	NA	15	NA	NA	562	NA	"Male"	"FR"
4	1	1	0	14	3	181	646	116	"Male"	"NL"
4	1	2	1	14	3	181	646	16	"Male"	"NL"
4	1	3	1	14	3	181	646	26	"Male"	"NL"
4	1	4	1	14	3	181	646	23	"Male"	"NL"
4	2	5	0	14	2	108	646	74	"Male"	"NL"
4	2	6	1	14	2	108	646	8	"Male"	"NL"
4	2	7	0	14	2	108	646	12	"Male"	"NL"
4	2	8	1	14	2	108	646	14	"Male"	"NL"
4	3	10	1	14	4	53	646	9	"Male"	"NL"
4	3	11	1	14	4	53	646	6	"Male"	"NL"
4	3	12	1	14	4	53	646	7	"Male"	"NL"
4	3	9	1	14	4	53	646	31	"Male"	"NL"
4	4	13	1	14	2	149	646	94	"Male"	"NL"
4	4	14	0	14	2	149	646	35	"Male"	"NL"
4	4	15	0	14	2	149	646	12	"Male"	"NL"
4	4	16	1	14	2	149	646	8	"Male"	"NL"
4	5	17	1	14	3	155	646	112	"Male"	"NL"
4	5	18	0	14	3	155	646	17	"Male"	"NL"
4	5	19	1	14	3	155	646	13	"Male"	"NL"
4	5	20	1	14	3	155	646	13	"Male"	"NL"
4	6	21	NA	14	NA	NA	646	NA	"Male"	"NL"
67	1	1	1	14	4	330	628	84	"Unknown"	"NL"
67	1	2	1	14	4	330	628	124	"Unknown"	"NL"
67	1	3	1	14	4	330	628	39	"Unknown"	"NL"
67	1	4	1	14	4	330	628	83	"Unknown"	"NL"
67	2	5	1	14	4	171	628	97	"Unknown"	"NL"
67	2	6	1	14	4	171	628	33	"Unknown"	"NL"
67	2	7	1	14	4	171	628	29	"Unknown"	"NL"
67	2	8	1	14	4	171	628	12	"Unknown"	"NL"
67	3	10	1	14	4	80	628	10	"Unknown"	"NL"
67	3	11	1	14	4	80	628	22	"Unknown"	"NL"
67	3	12	1	14	4	80	628	16	"Unknown"	"NL"
67	3	9	1	14	4	80	628	32	"Unknown"	"NL"
67	4	13	1	14	2	47	628	3	"Unknown"	"NL"
67	4	14	0	14	2	47	628	29	"Unknown"	"NL"
67	4	15	1	14	2	47	628	15	"Unknown"	"NL"
67	4	16	NA	14	2	47	628	NA	"Unknown"	"NL"
67	5	17	NA	14	0	0	628	NA	"Unknown"	"NL"
67	5	18	NA	14	0	0	628	NA	"Unknown"	"NL"
67	5	19	NA	14	0	0	628	NA	"Unknown"	"NL"
67	5	20	NA	14	0	0	628	NA	"Unknown"	"NL"
67	6	21	NA	14	NA	NA	628	NA	"Unknown"	"NL"
91	1	1	1	14	4	169	463	115	"Male"	"FR"
91	1	2	1	14	4	169	463	26	"Male"	"FR"
91	1	3	1	14	4	169	463	14	"Male"	"FR"
91	1	4	1	14	4	169	463	14	"Male"	"FR"
91	2	5	1	14	4	129	463	88	"Male"	"FR"
91	2	6	1	14	4	129	463	12	"Male"	"FR"
91	2	7	1	14	4	129	463	11	"Male"	"FR"
91	2	8	1	14	4	129	463	18	"Male"	"FR"
91	3	10	1	14	4	85	463	13	"Male"	"FR"
91	3	11	1	14	4	85	463	13	"Male"	"FR"
91	3	12	1	14	4	85	463	16	"Male"	"FR"
91	3	9	1	14	4	85	463	43	"Male"	"FR"
91	4	13	1	14	2	80	463	3	"Male"	"FR"
91	4	14	0	14	2	80	463	51	"Male"	"FR"
91	4	15	1	14	2	80	463	26	"Male"	"FR"
91	4	16	NA	14	2	80	463	NA	"Male"	"FR"
91	5	17	NA	14	0	0	463	NA	"Male"	"FR"
91	5	18	NA	14	0	0	463	NA	"Male"	"FR"
91	5	19	NA	14	0	0	463	NA	"Male"	"FR"
91	5	20	NA	14	0	0	463	NA	"Male"	"FR"
91	6	21	NA	14	NA	NA	463	NA	"Male"	"FR"
105	1	1	0	14	3	135	588	36	"Female"	"NL"
105	1	2	1	14	3	135	588	39	"Female"	"NL"
105	1	3	1	14	3	135	588	30	"Female"	"NL"
105	1	4	1	14	3	135	588	30	"Female"	"NL"
105	2	5	1	14	4	105	588	34	"Female"	"NL"
105	2	6	1	14	4	105	588	27	"Female"	"NL"
105	2	7	1	14	4	105	588	15	"Female"	"NL"
105	2	8	1	14	4	105	588	29	"Female"	"NL"
105	3	10	0	14	3	96	588	34	"Female"	"NL"
105	3	11	1	14	3	96	588	15	"Female"	"NL"
105	3	12	1	14	3	96	588	14	"Female"	"NL"
105	3	9	1	14	3	96	588	33	"Female"	"NL"
105	4	13	1	14	2	149	588	52	"Female"	"NL"
105	4	14	0	14	2	149	588	50	"Female"	"NL"
105	4	15	0	14	2	149	588	37	"Female"	"NL"
105	4	16	1	14	2	149	588	10	"Female"	"NL"
105	5	17	1	14	2	103	588	48	"Female"	"NL"
105	5	18	0	14	2	103	588	23	"Female"	"NL"
105	5	19	1	14	2	103	588	32	"Female"	"NL"
105	5	20	NA	14	2	103	588	NA	"Female"	"NL"
105	6	21	NA	14	NA	NA	588	NA	"Female"	"NL"
201	1	1	0	14	2	83	694	57	"Male"	"NL"
201	1	2	0	14	2	83	694	10	"Male"	"NL"
201	1	3	1	14	2	83	694	8	"Male"	"NL"
201	1	4	1	14	2	83	694	8	"Male"	"NL"
201	2	5	1	14	4	96	694	41	"Male"	"NL"
201	2	6	1	14	4	96	694	17	"Male"	"NL"
201	2	7	1	14	4	96	694	14	"Male"	"NL"
201	2	8	1	14	4	96	694	24	"Male"	"NL"
201	3	10	1	14	3	74	694	19	"Male"	"NL"
201	3	11	1	14	3	74	694	27	"Male"	"NL"
201	3	12	0	14	3	74	694	7	"Male"	"NL"
201	3	9	1	14	3	74	694	21	"Male"	"NL"
201	4	13	1	14	2	208	694	81	"Male"	"NL"
201	4	14	0	14	2	208	694	50	"Male"	"NL"
201	4	15	0	14	2	208	694	68	"Male"	"NL"
201	4	16	1	14	2	208	694	9	"Male"	"NL"
201	5	17	1	14	3	233	694	187	"Male"	"NL"
201	5	18	0	14	3	233	694	15	"Male"	"NL"
201	5	19	1	14	3	233	694	13	"Male"	"NL"
201	5	20	1	14	3	233	694	18	"Male"	"NL"
201	6	21	NA	14	NA	NA	694	NA	"Male"	"NL"
220	1	1	0	14	3	100	674	69	"Male"	"FR"
220	1	2	1	14	3	100	674	11	"Male"	"FR"
220	1	3	1	14	3	100	674	8	"Male"	"FR"
220	1	4	1	14	3	100	674	12	"Male"	"FR"
220	2	5	1	14	4	71	674	42	"Male"	"FR"
220	2	6	1	14	4	71	674	7	"Male"	"FR"
220	2	7	1	14	4	71	674	12	"Male"	"FR"
220	2	8	1	14	4	71	674	10	"Male"	"FR"
220	3	10	0	14	2	65	674	7	"Male"	"FR"
220	3	11	1	14	2	65	674	5	"Male"	"FR"
220	3	12	0	14	2	65	674	7	"Male"	"FR"
220	3	9	1	14	2	65	674	46	"Male"	"FR"
220	4	13	0	14	2	138	674	67	"Male"	"FR"
220	4	14	1	14	2	138	674	48	"Male"	"FR"
220	4	15	0	14	2	138	674	14	"Male"	"FR"
220	4	16	1	14	2	138	674	9	"Male"	"FR"
220	5	17	1	14	3	161	674	108	"Male"	"FR"
220	5	18	0	14	3	161	674	21	"Male"	"FR"
220	5	19	1	14	3	161	674	21	"Male"	"FR"
220	5	20	1	14	3	161	674	11	"Male"	"FR"
220	6	21	0	14	0	139	674	139	"Male"	"FR"
228	1	1	1	14	3	55	506	42	"Male"	"NL"
228	1	2	0	14	3	55	506	3	"Male"	"NL"
228	1	3	1	14	3	55	506	4	"Male"	"NL"
228	1	4	1	14	3	55	506	6	"Male"	"NL"
228	2	5	1	14	3	56	506	33	"Male"	"NL"
228	2	6	0	14	3	56	506	4	"Male"	"NL"
228	2	7	1	14	3	56	506	6	"Male"	"NL"
228	2	8	1	14	3	56	506	13	"Male"	"NL"
228	3	10	0	14	2	66	506	6	"Male"	"NL"
228	3	11	1	14	2	66	506	5	"Male"	"NL"
228	3	12	0	14	2	66	506	4	"Male"	"NL"
228	3	9	1	14	2	66	506	51	"Male"	"NL"
228	4	13	1	14	3	176	506	77	"Male"	"NL"
228	4	14	0	14	3	176	506	74	"Male"	"NL"
228	4	15	1	14	3	176	506	20	"Male"	"NL"
228	4	16	1	14	3	176	506	5	"Male"	"NL"
228	5	17	1	14	3	114	506	75	"Male"	"NL"
228	5	18	0	14	3	114	506	14	"Male"	"NL"
228	5	19	1	14	3	114	506	18	"Male"	"NL"
228	5	20	1	14	3	114	506	7	"Male"	"NL"
228	6	21	0	14	0	39	506	39	"Male"	"NL"
245	1	1	1	14	4	125	630	54	"Male"	"FR"
245	1	2	1	14	4	125	630	30	"Male"	"FR"
245	1	3	1	14	4	125	630	16	"Male"	"FR"
245	1	4	1	14	4	125	630	25	"Male"	"FR"
245	2	5	1	14	4	206	630	62	"Male"	"FR"
245	2	6	1	14	4	206	630	34	"Male"	"FR"
245	2	7	1	14	4	206	630	29	"Male"	"FR"
245	2	8	1	14	4	206	630	81	"Male"	"FR"
245	3	10	0	14	1	69	630	14	"Male"	"FR"
245	3	11	0	14	1	69	630	11	"Male"	"FR"
245	3	12	0	14	1	69	630	6	"Male"	"FR"
245	3	9	1	14	1	69	630	38	"Male"	"FR"
245	4	13	1	14	2	115	630	51	"Male"	"FR"
245	4	14	0	14	2	115	630	33	"Male"	"FR"
245	4	15	0	14	2	115	630	21	"Male"	"FR"
245	4	16	1	14	2	115	630	10	"Male"	"FR"
245	5	17	1	14	3	115	630	48	"Male"	"FR"
245	5	18	0	14	3	115	630	18	"Male"	"FR"
245	5	19	1	14	3	115	630	15	"Male"	"FR"
245	5	20	1	14	3	115	630	34	"Male"	"FR"
245	6	21	NA	14	NA	NA	630	NA	"Male"	"FR"
257	1	1	1	14	4	119	601	59	"Male"	"NL"
257	1	2	1	14	4	119	601	30	"Male"	"NL"
257	1	3	1	14	4	119	601	11	"Male"	"NL"
257	1	4	1	14	4	119	601	19	"Male"	"NL"
257	2	5	1	14	4	192	601	57	"Male"	"NL"
257	2	6	1	14	4	192	601	61	"Male"	"NL"
257	2	7	1	14	4	192	601	43	"Male"	"NL"
257	2	8	1	14	4	192	601	31	"Male"	"NL"
257	3	10	0	14	3	101	601	50	"Male"	"NL"
257	3	11	1	14	3	101	601	7	"Male"	"NL"
257	3	12	1	14	3	101	601	17	"Male"	"NL"
257	3	9	1	14	3	101	601	27	"Male"	"NL"
257	4	13	1	14	3	189	601	83	"Male"	"NL"
257	4	14	1	14	3	189	601	74	"Male"	"NL"
257	4	15	0	14	3	189	601	21	"Male"	"NL"
257	4	16	1	14	3	189	601	11	"Male"	"NL"
257	5	17	NA	14	0	0	601	NA	"Male"	"NL"
257	5	18	NA	14	0	0	601	NA	"Male"	"NL"
257	5	19	NA	14	0	0	601	NA	"Male"	"NL"
257	5	20	NA	14	0	0	601	NA	"Male"	"NL"
257	6	21	NA	14	NA	NA	601	NA	"Male"	"NL"
287	1	1	1	14	3	88	582	63	"Female"	"NL"
287	1	2	1	14	3	88	582	7	"Female"	"NL"
287	1	3	0	14	3	88	582	10	"Female"	"NL"
287	1	4	1	14	3	88	582	8	"Female"	"NL"
287	2	5	1	14	3	75	582	48	"Female"	"NL"
287	2	6	1	14	3	75	582	4	"Female"	"NL"
287	2	7	1	14	3	75	582	10	"Female"	"NL"
287	2	8	0	14	3	75	582	13	"Female"	"NL"
287	3	10	1	14	4	71	582	9	"Female"	"NL"
287	3	11	1	14	4	71	582	6	"Female"	"NL"
287	3	12	1	14	4	71	582	8	"Female"	"NL"
287	3	9	1	14	4	71	582	48	"Female"	"NL"
287	4	13	1	14	2	90	582	45	"Female"	"NL"
287	4	14	0	14	2	90	582	22	"Female"	"NL"
287	4	15	0	14	2	90	582	13	"Female"	"NL"
287	4	16	1	14	2	90	582	10	"Female"	"NL"
287	5	17	1	14	2	120	582	74	"Female"	"NL"
287	5	18	0	14	2	120	582	17	"Female"	"NL"
287	5	19	0	14	2	120	582	16	"Female"	"NL"
287	5	20	1	14	2	120	582	13	"Female"	"NL"
287	6	21	0	14	0	138	582	138	"Female"	"NL"
368	1	1	1	14	3	112	478	37	"Female"	"NL"
368	1	2	0	14	3	112	478	40	"Female"	"NL"
368	1	3	1	14	3	112	478	18	"Female"	"NL"
368	1	4	1	14	3	112	478	17	"Female"	"NL"
368	2	5	0	14	2	40	478	6	"Female"	"NL"
368	2	6	0	14	2	40	478	17	"Female"	"NL"
368	2	7	1	14	2	40	478	9	"Female"	"NL"
368	2	8	1	14	2	40	478	8	"Female"	"NL"
368	3	10	1	14	3	89	478	15	"Female"	"NL"
368	3	11	1	14	3	89	478	16	"Female"	"NL"
368	3	12	0	14	3	89	478	21	"Female"	"NL"
368	3	9	1	14	3	89	478	37	"Female"	"NL"
368	4	13	1	14	2	149	478	18	"Female"	"NL"
368	4	14	0	14	2	149	478	48	"Female"	"NL"
368	4	15	0	14	2	149	478	46	"Female"	"NL"
368	4	16	1	14	2	149	478	37	"Female"	"NL"
368	5	17	1	14	3	65	478	12	"Female"	"NL"
368	5	18	0	14	3	65	478	12	"Female"	"NL"
368	5	19	1	14	3	65	478	29	"Female"	"NL"
368	5	20	1	14	3	65	478	12	"Female"	"NL"
368	6	21	1	14	1	23	478	23	"Female"	"NL"
396	1	1	1	14	4	133	653	35	"Female"	"FR"
396	1	2	1	14	4	133	653	36	"Female"	"FR"
396	1	3	1	14	4	133	653	21	"Female"	"FR"
396	1	4	1	14	4	133	653	41	"Female"	"FR"
396	2	5	1	14	3	157	653	89	"Female"	"FR"
396	2	6	0	14	3	157	653	30	"Female"	"FR"
396	2	7	1	14	3	157	653	19	"Female"	"FR"
396	2	8	1	14	3	157	653	19	"Female"	"FR"
396	3	10	0	14	3	96	653	17	"Female"	"FR"
396	3	11	1	14	3	96	653	6	"Female"	"FR"
396	3	12	1	14	3	96	653	10	"Female"	"FR"
396	3	9	1	14	3	96	653	63	"Female"	"FR"
396	4	13	1	14	2	163	653	97	"Female"	"FR"
396	4	14	0	14	2	163	653	41	"Female"	"FR"
396	4	15	0	14	2	163	653	16	"Female"	"FR"
396	4	16	1	14	2	163	653	9	"Female"	"FR"
396	5	17	1	14	2	104	653	49	"Female"	"FR"
396	5	18	0	14	2	104	653	20	"Female"	"FR"
396	5	19	1	14	2	104	653	35	"Female"	"FR"
396	5	20	NA	14	2	104	653	NA	"Female"	"FR"
396	6	21	NA	14	NA	NA	653	NA	"Female"	"FR"
411	1	1	1	14	4	104	617	75	"Female"	"FR"
411	1	2	1	14	4	104	617	6	"Female"	"FR"
411	1	3	1	14	4	104	617	9	"Female"	"FR"
411	1	4	1	14	4	104	617	14	"Female"	"FR"
411	2	5	1	14	3	132	617	64	"Female"	"FR"
411	2	6	0	14	3	132	617	12	"Female"	"FR"
411	2	7	1	14	3	132	617	23	"Female"	"FR"
411	2	8	1	14	3	132	617	33	"Female"	"FR"
411	3	10	0	14	3	118	617	20	"Female"	"FR"
411	3	11	1	14	3	118	617	18	"Female"	"FR"
411	3	12	1	14	3	118	617	15	"Female"	"FR"
411	3	9	1	14	3	118	617	65	"Female"	"FR"
411	4	13	1	14	2	152	617	71	"Female"	"FR"
411	4	14	0	14	2	152	617	52	"Female"	"FR"
411	4	15	0	14	2	152	617	17	"Female"	"FR"
411	4	16	1	14	2	152	617	12	"Female"	"FR"
411	5	17	1	14	2	111	617	48	"Female"	"FR"
411	5	18	0	14	2	111	617	39	"Female"	"FR"
411	5	19	1	14	2	111	617	24	"Female"	"FR"
411	5	20	NA	14	2	111	617	NA	"Female"	"FR"
411	6	21	NA	14	NA	NA	617	NA	"Female"	"FR"
437	1	1	0	14	2	99	579	36	"Male"	"FR"
437	1	2	0	14	2	99	579	22	"Male"	"FR"
437	1	3	1	14	2	99	579	15	"Male"	"FR"
437	1	4	1	14	2	99	579	26	"Male"	"FR"
437	2	5	1	14	4	86	579	26	"Male"	"FR"
437	2	6	1	14	4	86	579	11	"Male"	"FR"
437	2	7	1	14	4	86	579	21	"Male"	"FR"
437	2	8	1	14	4	86	579	28	"Male"	"FR"
437	3	10	0	14	3	77	579	19	"Male"	"FR"
437	3	11	1	14	3	77	579	17	"Male"	"FR"
437	3	12	1	14	3	77	579	10	"Male"	"FR"
437	3	9	1	14	3	77	579	31	"Male"	"FR"
437	4	13	1	14	2	170	579	64	"Male"	"FR"
437	4	14	0	14	2	170	579	66	"Male"	"FR"
437	4	15	0	14	2	170	579	32	"Male"	"FR"
437	4	16	1	14	2	170	579	8	"Male"	"FR"
437	5	17	1	14	3	147	579	90	"Male"	"FR"
437	5	18	0	14	3	147	579	13	"Male"	"FR"
437	5	19	1	14	3	147	579	10	"Male"	"FR"
437	5	20	1	14	3	147	579	34	"Male"	"FR"
437	6	21	NA	14	NA	NA	579	NA	"Male"	"FR"
488	1	1	0	14	3	324	752	74	"Female"	"FR"
488	1	2	1	14	3	324	752	133	"Female"	"FR"
488	1	3	1	14	3	324	752	52	"Female"	"FR"
488	1	4	1	14	3	324	752	65	"Female"	"FR"
488	2	5	1	14	4	107	752	43	"Female"	"FR"
488	2	6	1	14	4	107	752	25	"Female"	"FR"
488	2	7	1	14	4	107	752	23	"Female"	"FR"
488	2	8	1	14	4	107	752	16	"Female"	"FR"
488	3	10	1	14	3	89	752	19	"Female"	"FR"
488	3	11	1	14	3	89	752	12	"Female"	"FR"
488	3	12	0	14	3	89	752	8	"Female"	"FR"
488	3	9	1	14	3	89	752	50	"Female"	"FR"
488	4	13	1	14	2	165	752	69	"Female"	"FR"
488	4	14	0	14	2	165	752	59	"Female"	"FR"
488	4	15	0	14	2	165	752	26	"Female"	"FR"
488	4	16	1	14	2	165	752	11	"Female"	"FR"
488	5	17	1	14	2	67	752	29	"Female"	"FR"
488	5	18	0	14	2	67	752	15	"Female"	"FR"
488	5	19	1	14	2	67	752	23	"Female"	"FR"
488	5	20	NA	14	2	67	752	NA	"Female"	"FR"
488	6	21	NA	14	NA	NA	752	NA	"Female"	"FR"
489	1	1	0	14	3	98	814	52	"Male"	"FR"
489	1	2	1	14	3	98	814	9	"Male"	"FR"
489	1	3	1	14	3	98	814	15	"Male"	"FR"
489	1	4	1	14	3	98	814	22	"Male"	"FR"
489	2	5	1	14	2	116	814	82	"Male"	"FR"
489	2	6	0	14	2	116	814	6	"Male"	"FR"
489	2	7	1	14	2	116	814	16	"Male"	"FR"
489	2	8	0	14	2	116	814	12	"Male"	"FR"
489	3	10	0	14	3	109	814	11	"Male"	"FR"
489	3	11	1	14	3	109	814	6	"Male"	"FR"
489	3	12	1	14	3	109	814	9	"Male"	"FR"
489	3	9	1	14	3	109	814	83	"Male"	"FR"
489	4	13	1	14	3	203	814	111	"Male"	"FR"
489	4	14	1	14	3	203	814	58	"Male"	"FR"
489	4	15	0	14	3	203	814	19	"Male"	"FR"
489	4	16	1	14	3	203	814	15	"Male"	"FR"
