"ID"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
"8694"	414	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"8693"	414	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"8695"	414	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"8699"	415	"Male"	"FR"	1	1	0	83	2	450	14	NA
"8697"	415	"Male"	"FR"	2	1	1	94	2	450	14	NA
"8698"	415	"Male"	"FR"	3	1	1	75	2	450	14	NA
"8696"	415	"Male"	"FR"	4	1	0	198	2	450	14	NA
"8700"	415	"Male"	"FR"	5	2	1	94	3	281	14	NA
"8701"	415	"Male"	"FR"	6	2	0	60	3	281	14	NA
"8703"	415	"Male"	"FR"	7	2	1	66	3	281	14	NA
"8702"	415	"Male"	"FR"	8	2	1	61	3	281	14	NA
"8707"	415	"Male"	"FR"	9	3	1	61	3	201	14	NA
"8706"	415	"Male"	"FR"	10	3	1	72	3	201	14	NA
"8705"	415	"Male"	"FR"	11	3	0	35	3	201	14	NA
"8704"	415	"Male"	"FR"	12	3	1	33	3	201	14	NA
"8708"	415	"Male"	"FR"	13	4	NA	NA	NA	NA	NA	NA
"8709"	415	"Male"	"FR"	14	4	NA	NA	NA	NA	NA	NA
"8710"	415	"Male"	"FR"	15	4	NA	NA	NA	NA	NA	NA
"8711"	415	"Male"	"FR"	16	4	NA	NA	NA	NA	NA	NA
"8715"	415	"Male"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"8714"	415	"Male"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"8713"	415	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"8712"	415	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"8716"	415	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"8718"	416	"Male"	"FR"	1	1	0	46	0	284	10	NA
"8720"	416	"Male"	"FR"	2	1	0	138	0	284	10	NA
"8719"	416	"Male"	"FR"	3	1	0	22	0	284	10	NA
"8717"	416	"Male"	"FR"	4	1	0	78	0	284	10	NA
"8724"	416	"Male"	"FR"	5	2	1	68	3	206	10	NA
"8723"	416	"Male"	"FR"	6	2	1	37	3	206	10	NA
"8721"	416	"Male"	"FR"	7	2	1	51	3	206	10	NA
"8722"	416	"Male"	"FR"	8	2	0	50	3	206	10	NA
"8725"	416	"Male"	"FR"	9	3	0	17	2	103	10	NA
"8726"	416	"Male"	"FR"	10	3	1	37	2	103	10	NA
"8727"	416	"Male"	"FR"	11	3	0	24	2	103	10	NA
"8728"	416	"Male"	"FR"	12	3	1	25	2	103	10	NA
"8731"	416	"Male"	"FR"	13	4	0	17	2	164	10	NA
"8730"	416	"Male"	"FR"	14	4	1	70	2	164	10	NA
"8729"	416	"Male"	"FR"	15	4	0	73	2	164	10	NA
"8732"	416	"Male"	"FR"	16	4	1	4	2	164	10	NA
"8733"	416	"Male"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"8734"	416	"Male"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"8735"	416	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"8736"	416	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"8737"	416	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"8739"	417	"Male"	"FR"	1	1	1	57	2	175	12	NA
"8740"	417	"Male"	"FR"	2	1	1	50	2	175	12	NA
"8738"	417	"Male"	"FR"	3	1	0	27	2	175	12	NA
"8741"	417	"Male"	"FR"	4	1	0	41	2	175	12	NA
"8745"	417	"Male"	"FR"	5	2	1	63	2	189	12	NA
"8743"	417	"Male"	"FR"	6	2	0	34	2	189	12	NA
"8742"	417	"Male"	"FR"	7	2	1	46	2	189	12	NA
"8744"	417	"Male"	"FR"	8	2	0	46	2	189	12	NA
"8749"	417	"Male"	"FR"	9	3	0	15	1	64	12	NA
"8746"	417	"Male"	"FR"	10	3	0	12	1	64	12	NA
"8748"	417	"Male"	"FR"	11	3	0	24	1	64	12	NA
"8747"	417	"Male"	"FR"	12	3	1	13	1	64	12	NA
"8753"	417	"Male"	"FR"	13	4	1	67	4	165	12	NA
"8750"	417	"Male"	"FR"	14	4	1	92	4	165	12	NA
"8751"	417	"Male"	"FR"	15	4	1	6	4	165	12	NA
"8752"	417	"Male"	"FR"	16	4	NA	NA	NA	165	NA	NA
"8754"	417	"Male"	"FR"	17	5	NA	NA	NA	NA	NA	NA
"8755"	417	"Male"	"FR"	18	5	NA	NA	NA	NA	NA	NA
"8756"	417	"Male"	"FR"	19	5	NA	NA	NA	NA	NA	NA
"8757"	417	"Male"	"FR"	20	5	NA	NA	NA	NA	NA	NA
"8758"	417	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"8762"	418	"Male"	"FR"	1	1	0	67	1	176	13	NA
"8759"	418	"Male"	"FR"	2	1	1	31	1	176	13	NA
"8760"	418	"Male"	"FR"	3	1	0	30	1	176	13	NA
"8761"	418	"Male"	"FR"	4	1	0	48	1	176	13	NA
"8766"	418	"Male"	"FR"	5	2	1	94	3	179	13	NA
"8764"	418	"Male"	"FR"	6	2	0	26	3	179	13	NA
"8763"	418	"Male"	"FR"	7	2	1	16	3	179	13	NA
"8765"	418	"Male"	"FR"	8	2	1	43	3	179	13	NA
"8768"	418	"Male"	"FR"	9	3	1	41	3	89	13	NA
"8769"	418	"Male"	"FR"	10	3	1	21	3	89	13	NA
"8767"	418	"Male"	"FR"	11	3	0	17	3	89	13	NA
"8770"	418	"Male"	"FR"	12	3	1	10	3	89	13	NA
"8772"	418	"Male"	"FR"	13	4	0	28	3	182	13	NA
"8771"	418	"Male"	"FR"	14	4	1	76	3	182	13	NA
"8773"	418	"Male"	"FR"	15	4	1	39	3	182	13	NA
"8774"	418	"Male"	"FR"	16	4	1	39	3	182	13	NA
"8775"	418	"Male"	"FR"	17	5	1	24	3	29	13	NA
"8778"	418	"Male"	"FR"	18	5	1	5	3	29	13	NA
"8777"	418	"Male"	"FR"	19	5	NA	NA	NA	29	NA	NA
"8776"	418	"Male"	"FR"	20	5	NA	NA	NA	29	NA	NA
"8779"	418	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"8783"	419	"Male"	"FR"	1	1	0	47	0	164	7	NA
"8780"	419	"Male"	"FR"	2	1	0	33	0	164	7	NA
"8781"	419	"Male"	"FR"	3	1	0	40	0	164	7	NA
"8782"	419	"Male"	"FR"	4	1	0	44	0	164	7	NA
"8785"	419	"Male"	"FR"	5	2	0	30	1	165	7	NA
"8786"	419	"Male"	"FR"	6	2	0	25	1	165	7	NA
"8787"	419	"Male"	"FR"	7	2	1	27	1	165	7	NA
"8784"	419	"Male"	"FR"	8	2	0	83	1	165	7	NA
"8791"	419	"Male"	"FR"	9	3	0	69	1	121	7	NA
"8788"	419	"Male"	"FR"	10	3	0	33	1	121	7	NA
"8790"	419	"Male"	"FR"	11	3	0	11	1	121	7	NA
"8789"	419	"Male"	"FR"	12	3	1	8	1	121	7	NA
"8793"	419	"Male"	"FR"	13	4	1	19	3	93	7	NA
"8794"	419	"Male"	"FR"	14	4	1	20	3	93	7	NA
"8795"	419	"Male"	"FR"	15	4	0	31	3	93	7	NA
"8792"	419	"Male"	"FR"	16	4	1	23	3	93	7	NA
"8798"	419	"Male"	"FR"	17	5	1	38	2	112	7	NA
"8796"	419	"Male"	"FR"	18	5	0	33	2	112	7	NA
"8797"	419	"Male"	"FR"	19	5	0	18	2	112	7	NA
"8799"	419	"Male"	"FR"	20	5	1	23	2	112	7	NA
"8800"	419	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"8803"	420	"Male"	"FR"	1	1	0	28	0	141	5	NA
"8804"	420	"Male"	"FR"	2	1	0	16	0	141	5	NA
"8801"	420	"Male"	"FR"	3	1	0	58	0	141	5	NA
"8802"	420	"Male"	"FR"	4	1	0	39	0	141	5	NA
"8808"	420	"Male"	"FR"	5	2	0	45	0	178	5	NA
"8807"	420	"Male"	"FR"	6	2	0	32	0	178	5	NA
"8805"	420	"Male"	"FR"	7	2	0	41	0	178	5	NA
"8806"	420	"Male"	"FR"	8	2	0	60	0	178	5	NA
"8812"	420	"Male"	"FR"	9	3	1	19	2	79	5	NA
"8810"	420	"Male"	"FR"	10	3	0	25	2	79	5	NA
"8811"	420	"Male"	"FR"	11	3	0	23	2	79	5	NA
"8809"	420	"Male"	"FR"	12	3	1	12	2	79	5	NA
"8813"	420	"Male"	"FR"	13	4	0	23	1	136	5	NA
"8814"	420	"Male"	"FR"	14	4	1	38	1	136	5	NA
"8816"	420	"Male"	"FR"	15	4	0	39	1	136	5	NA
"8815"	420	"Male"	"FR"	16	4	0	36	1	136	5	NA
"8818"	420	"Male"	"FR"	17	5	0	50	1	187	5	NA
"8817"	420	"Male"	"FR"	18	5	0	41	1	187	5	NA
"8820"	420	"Male"	"FR"	19	5	0	46	1	187	5	NA
"8819"	420	"Male"	"FR"	20	5	1	50	1	187	5	NA
"8821"	420	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"8822"	421	"Male"	"NL"	1	1	0	94	1	144	8	NA
"8824"	421	"Male"	"NL"	2	1	1	22	1	144	8	NA
"8825"	421	"Male"	"NL"	3	1	0	7	1	144	8	NA
"8823"	421	"Male"	"NL"	4	1	0	21	1	144	8	NA
"8828"	421	"Male"	"NL"	5	2	1	83	2	164	8	NA
"8829"	421	"Male"	"NL"	6	2	0	36	2	164	8	NA
"8826"	421	"Male"	"NL"	7	2	1	16	2	164	8	NA
"8827"	421	"Male"	"NL"	8	2	0	29	2	164	8	NA
"8833"	421	"Male"	"NL"	9	3	0	59	1	129	8	NA
"8832"	421	"Male"	"NL"	10	3	0	28	1	129	8	NA
"8831"	421	"Male"	"NL"	11	3	0	30	1	129	8	NA
"8830"	421	"Male"	"NL"	12	3	1	12	1	129	8	NA
"8835"	421	"Male"	"NL"	13	4	0	23	2	201	8	NA
"8836"	421	"Male"	"NL"	14	4	1	51	2	201	8	NA
"8837"	421	"Male"	"NL"	15	4	0	117	2	201	8	NA
"8834"	421	"Male"	"NL"	16	4	1	10	2	201	8	NA
"8841"	421	"Male"	"NL"	17	5	1	6	2	6	8	NA
"8839"	421	"Male"	"NL"	18	5	NA	NA	NA	6	NA	NA
"8840"	421	"Male"	"NL"	19	5	NA	NA	NA	6	NA	NA
"8838"	421	"Male"	"NL"	20	5	NA	NA	NA	6	NA	NA
"8842"	421	"Male"	"NL"	21	6	NA	NA	NA	NA	NA	NA
"8843"	422	"Male"	"FR"	1	1	0	61	2	164	16	NA
"8845"	422	"Male"	"FR"	2	1	1	18	2	164	16	NA
"8844"	422	"Male"	"FR"	3	1	1	22	2	164	16	NA
"8846"	422	"Male"	"FR"	4	1	0	63	2	164	16	NA
"8850"	422	"Male"	"FR"	5	2	1	83	4	154	16	NA
"8848"	422	"Male"	"FR"	6	2	1	31	4	154	16	NA
"8847"	422	"Male"	"FR"	7	2	1	18	4	154	16	NA
"8849"	422	"Male"	"FR"	8	2	1	22	4	154	16	NA
"8851"	422	"Male"	"FR"	9	3	0	31	3	88	16	NA
"8852"	422	"Male"	"FR"	10	3	1	33	3	88	16	NA
"8854"	422	"Male"	"FR"	11	3	1	15	3	88	16	NA
"8853"	422	"Male"	"FR"	12	3	1	9	3	88	16	NA
"8858"	422	"Male"	"FR"	13	4	0	25	3	182	16	NA
"8856"	422	"Male"	"FR"	14	4	1	43	3	182	16	NA
"8855"	422	"Male"	"FR"	15	4	1	53	3	182	16	NA
"8857"	422	"Male"	"FR"	16	4	1	61	3	182	16	NA
"8859"	422	"Male"	"FR"	17	5	1	41	4	130	16	NA
"8860"	422	"Male"	"FR"	18	5	1	40	4	130	16	NA
"8861"	422	"Male"	"FR"	19	5	1	49	4	130	16	NA
"8862"	422	"Male"	"FR"	20	5	NA	NA	NA	130	NA	NA
"8863"	422	"Male"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"8866"	423	"Female"	"NL"	1	1	0	38	0	56	8	508
"8864"	423	"Female"	"NL"	2	1	0	7	0	56	8	508
"8867"	423	"Female"	"NL"	3	1	0	4	0	56	8	508
"8865"	423	"Female"	"NL"	4	1	0	7	0	56	8	508
"8868"	423	"Female"	"NL"	5	2	0	50	2	72	8	508
"8869"	423	"Female"	"NL"	6	2	0	6	2	72	8	508
"8871"	423	"Female"	"NL"	7	2	1	8	2	72	8	508
"8870"	423	"Female"	"NL"	8	2	1	8	2	72	8	508
"8872"	423	"Female"	"NL"	9	3	1	55	2	79	8	508
"8874"	423	"Female"	"NL"	10	3	1	15	2	79	8	508
"8873"	423	"Female"	"NL"	11	3	0	4	2	79	8	508
"8875"	423	"Female"	"NL"	12	3	0	5	2	79	8	508
"8876"	423	"Female"	"NL"	13	4	0	13	2	111	8	508
"8878"	423	"Female"	"NL"	14	4	1	35	2	111	8	508
"8879"	423	"Female"	"NL"	15	4	0	48	2	111	8	508
"8877"	423	"Female"	"NL"	16	4	1	15	2	111	8	508
"8882"	423	"Female"	"NL"	17	5	1	27	2	141	8	508
"8881"	423	"Female"	"NL"	18	5	0	33	2	141	8	508
"8883"	423	"Female"	"NL"	19	5	0	73	2	141	8	508
"8880"	423	"Female"	"NL"	20	5	1	8	2	141	8	508
"8884"	423	"Female"	"NL"	21	6	0	49	0	49	8	508
"8886"	424	"Female"	"FR"	1	1	0	81	0	228	5	NA
"8888"	424	"Female"	"FR"	2	1	0	64	0	228	5	NA
"8885"	424	"Female"	"FR"	3	1	0	35	0	228	5	NA
"8887"	424	"Female"	"FR"	4	1	0	48	0	228	5	NA
"8892"	424	"Female"	"FR"	5	2	0	50	1	143	5	NA
"8891"	424	"Female"	"FR"	6	2	0	29	1	143	5	NA
"8889"	424	"Female"	"FR"	7	2	1	30	1	143	5	NA
"8890"	424	"Female"	"FR"	8	2	0	34	1	143	5	NA
"8893"	424	"Female"	"FR"	9	3	0	25	1	121	5	NA
"8895"	424	"Female"	"FR"	10	3	1	41	1	121	5	NA
"8894"	424	"Female"	"FR"	11	3	0	18	1	121	5	NA
"8896"	424	"Female"	"FR"	12	3	0	37	1	121	5	NA
"8898"	424	"Female"	"FR"	13	4	0	61	1	165	5	NA
"8897"	424	"Female"	"FR"	14	4	1	57	1	165	5	NA
"8900"	424	"Female"	"FR"	15	4	0	37	1	165	5	NA
"8899"	424	"Female"	"FR"	16	4	0	10	1	165	5	NA
"8901"	424	"Female"	"FR"	17	5	0	4	1	4	5	NA
"8904"	424	"Female"	"FR"	18	5	NA	NA	NA	4	NA	NA
"8902"	424	"Female"	"FR"	19	5	NA	NA	NA	4	NA	NA
"8903"	424	"Female"	"FR"	20	5	NA	NA	NA	4	NA	NA
"8905"	424	"Female"	"FR"	21	6	NA	NA	NA	NA	NA	NA
"8908"	425	"Male"	"NL"	1	1	0	44	1	96	8	NA
"8909"	425	"Male"	"NL"	2	1	1	32	1	96	8	NA
"8906"	425	"Male"	"NL"	3	1	0	7	1	96	8	NA
"8907"	425	"Male"	"NL"	4	1	0	13	1	96	8	NA
"8911"	425	"Male"	"NL"	5	2	0	66	2	121	8	NA
"8913"	425	"Male"	"NL"	6	2	0	19	2	121	8	NA
"8910"	425	"Male"	"NL"	7	2	1	11	2	121	8	NA
"8912"	425	"Male"	"NL"	8	2	1	25	2	121	8	NA
"8916"	425	"Male"	"NL"	9	3	0	32	0	60	8	NA
"8915"	425	"Male"	"NL"	10	3	0	10	0	60	8	NA
"8914"	425	"Male"	"NL"	11	3	0	8	0	60	8	NA
