"ID"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
470	NA	NA	19	5	0	NA	1	NA	10	NA
470	NA	NA	20	5	0	NA	1	NA	10	NA
470	NA	NA	21	5	1	NA	1	NA	10	NA
470	NA	NA	NA	6	NA	NA	1	NA	10	NA
470	NA	NA	5	1	0	NA	2	NA	10	NA
470	NA	NA	6	2	1	NA	2	NA	10	NA
470	NA	NA	3	1	1	NA	2	NA	10	NA
470	NA	NA	4	1	0	NA	2	NA	10	NA
470	NA	NA	7	2	1	NA	2	NA	10	NA
470	NA	NA	1	1	0	NA	2	NA	10	NA
470	NA	NA	2	1	1	NA	2	NA	10	NA
471	NA	NA	1	1	1	NA	4	NA	16	NA
471	NA	NA	2	1	1	NA	4	NA	16	NA
471	NA	NA	3	1	1	NA	4	NA	16	NA
471	NA	NA	4	1	1	NA	4	NA	16	NA
471	NA	NA	5	1	1	NA	4	NA	16	NA
471	NA	NA	6	2	1	NA	3	NA	16	NA
471	NA	NA	7	2	1	NA	3	NA	16	NA
471	NA	NA	8	2	0	NA	3	NA	16	NA
471	NA	NA	9	2	1	NA	3	NA	16	NA
471	NA	NA	10	3	0	NA	2	NA	16	NA
471	NA	NA	11	3	1	NA	2	NA	16	NA
471	NA	NA	12	3	0	NA	2	NA	16	NA
471	NA	NA	13	3	1	NA	2	NA	16	NA
471	NA	NA	14	4	1	NA	4	NA	16	NA
471	NA	NA	15	4	1	NA	4	NA	16	NA
471	NA	NA	16	4	1	NA	4	NA	16	NA
471	NA	NA	17	4	1	NA	4	NA	16	NA
471	NA	NA	18	5	1	NA	2	NA	16	NA
471	NA	NA	19	5	0	NA	2	NA	16	NA
471	NA	NA	20	5	0	NA	2	NA	16	NA
471	NA	NA	21	5	1	NA	2	NA	16	NA
471	NA	NA	NA	6	NA	NA	1	NA	16	NA
472	"M"	"NL"	17	4	1	0	4	110	14	610
472	"M"	"NL"	16	4	1	0	4	110	14	610
472	"M"	"NL"	19	5	0	0	1	128	14	610
472	"M"	"NL"	21	5	1	0	1	128	14	610
472	"M"	"NL"	NA	6	NA	NA	1	0	14	610
472	"M"	"NL"	3	1	1	112	4	68	14	610
472	"M"	"NL"	20	5	0	0	1	128	14	610
472	"M"	"NL"	4	1	1	35	4	68	14	610
472	"M"	"NL"	15	4	1	33	4	110	14	610
472	"M"	"NL"	2	1	1	28	4	68	14	610
472	"M"	"NL"	8	2	0	38	2	159	14	610
472	"M"	"NL"	9	2	1	46	2	159	14	610
472	"M"	"NL"	5	1	0	93	4	68	14	610
472	"M"	"NL"	6	2	1	23	2	159	14	610
472	"M"	"NL"	11	3	0	10	2	145	14	610
472	"M"	"NL"	13	3	1	12	2	145	14	610
472	"M"	"NL"	18	5	0	0	1	128	14	610
472	"M"	"NL"	1	1	1	79	4	68	14	610
472	"M"	"NL"	7	2	1	14	2	159	14	610
472	"M"	"NL"	10	3	1	10	2	145	14	610
472	"M"	"NL"	12	3	0	55	2	145	14	610
472	"M"	"NL"	14	4	1	22	4	110	14	610
473	"F"	"FR"	8	2	1	52	4	156	11	650
473	"F"	"FR"	11	3	0	16	0	106	11	650
473	"F"	"FR"	10	3	0	57	0	106	11	650
473	"F"	"FR"	NA	6	NA	NA	1	0	11	650
473	"F"	"FR"	13	3	0	73	0	106	11	650
473	"F"	"FR"	9	2	0	17	4	156	11	650
473	"F"	"FR"	1	1	1	21	2	147	11	650
473	"F"	"FR"	7	2	1	21	4	156	11	650
473	"F"	"FR"	21	5	1	0	2	79	11	650
473	"F"	"FR"	4	1	0	37	2	147	11	650
473	"F"	"FR"	5	1	1	40	2	147	11	650
473	"F"	"FR"	12	3	0	13	0	106	11	650
473	"F"	"FR"	2	1	1	64	2	147	11	650
473	"F"	"FR"	3	1	0	19	2	147	11	650
473	"F"	"FR"	18	5	0	0	2	79	11	650
473	"F"	"FR"	14	4	1	62	2	162	11	650
473	"F"	"FR"	6	2	1	48	4	156	11	650
473	"F"	"FR"	20	5	0	0	2	79	11	650
473	"F"	"FR"	15	4	1	87	2	162	11	650
473	"F"	"FR"	19	5	1	0	2	79	11	650
473	"F"	"FR"	17	4	1	0	2	162	11	650
473	"F"	"FR"	16	4	0	23	2	162	11	650
474	"F"	"NL"	16	4	1	8	4	215	9	718
474	"F"	"NL"	17	4	1	19	4	215	9	718
474	"F"	"NL"	18	5	0	18	1	101	9	718
474	"F"	"NL"	14	4	1	72	4	215	9	718
474	"F"	"NL"	20	5	0	47	1	101	9	718
474	"F"	"NL"	1	1	0	54	1	249	9	718
474	"F"	"NL"	NA	6	NA	NA	0	0	9	718
474	"F"	"NL"	19	5	0	169	1	101	9	718
474	"F"	"NL"	13	3	1	18	2	30	9	718
474	"F"	"NL"	21	5	0	0	1	101	9	718
474	"F"	"NL"	6	2	1	8	1	123	9	718
474	"F"	"NL"	2	1	1	21	1	249	9	718
474	"F"	"NL"	3	1	0	8	1	249	9	718
474	"F"	"NL"	4	1	0	16	1	249	9	718
474	"F"	"NL"	10	3	1	15	2	30	9	718
474	"F"	"NL"	7	2	0	13	1	123	9	718
474	"F"	"NL"	15	4	1	88	4	215	9	718
474	"F"	"NL"	8	2	0	20	1	123	9	718
474	"F"	"NL"	9	2	1	47	1	123	9	718
474	"F"	"NL"	11	3	0	6	2	30	9	718
474	"F"	"NL"	12	3	0	8	2	30	9	718
474	"F"	"NL"	5	1	0	63	1	249	9	718
475	"M"	"FR"	12	3	0	21	1	97	6	478
475	"M"	"FR"	19	5	1	0	1	164	6	478
475	"M"	"FR"	14	4	1	0	2	21	6	478
475	"M"	"FR"	18	5	0	0	1	164	6	478
475	"M"	"FR"	16	4	0	0	2	21	6	478
475	"M"	"FR"	13	3	1	0	1	97	6	478
475	"M"	"FR"	6	2	0	56	0	139	6	478
475	"M"	"FR"	5	1	0	42	1	57	6	478
475	"M"	"FR"	1	1	0	72	1	57	6	478
475	"M"	"FR"	17	4	0	0	2	21	6	478
475	"M"	"FR"	20	5	0	0	1	164	6	478
475	"M"	"FR"	15	4	0	0	2	21	6	478
475	"M"	"FR"	11	3	0	21	1	97	6	478
475	"M"	"FR"	2	1	0	41	1	57	6	478
475	"M"	"FR"	9	2	0	19	0	139	6	478
475	"M"	"FR"	21	5	1	0	1	164	6	478
475	"M"	"FR"	4	1	0	50	1	57	6	478
475	"M"	"FR"	NA	6	NA	NA	1	0	6	478
475	"M"	"FR"	7	2	0	42	0	139	6	478
475	"M"	"FR"	3	1	1	20	1	57	6	478
475	"M"	"FR"	10	3	1	38	1	97	6	478
475	"M"	"FR"	8	2	0	56	0	139	6	478
476	"M"	"FR"	12	3	0	24	1	213	13	975
476	"M"	"FR"	10	3	1	45	1	213	13	975
476	"M"	"FR"	9	2	0	60	3	343	13	975
476	"M"	"FR"	11	3	0	14	1	213	13	975
476	"M"	"FR"	16	4	0	0	3	24	13	975
476	"M"	"FR"	17	4	1	0	3	24	13	975
476	"M"	"FR"	14	4	1	0	3	24	13	975
476	"M"	"FR"	5	1	0	178	4	105	13	975
476	"M"	"FR"	4	1	1	79	4	105	13	975
476	"M"	"FR"	21	5	0	0	2	290	13	975
476	"M"	"FR"	NA	6	NA	NA	0	0	13	975
476	"M"	"FR"	6	2	1	99	3	343	13	975
476	"M"	"FR"	15	4	1	0	3	24	13	975
476	"M"	"FR"	20	5	0	0	2	290	13	975
476	"M"	"FR"	13	3	1	0	1	213	13	975
476	"M"	"FR"	18	5	0	0	2	290	13	975
476	"M"	"FR"	19	5	1	0	2	290	13	975
476	"M"	"FR"	3	1	1	100	4	105	13	975
476	"M"	"FR"	1	1	1	171	4	105	13	975
476	"M"	"FR"	7	2	1	40	3	343	13	975
476	"M"	"FR"	8	2	1	35	3	343	13	975
476	"M"	"FR"	2	1	1	130	4	105	13	975
477	"U"	"NL"	9	2	0	90	3	188	11	587
477	"U"	"NL"	1	1	1	201	2	111	11	587
477	"U"	"NL"	2	1	1	23	2	111	11	587
477	"U"	"NL"	11	3	1	8	2	36	11	587
477	"U"	"NL"	21	5	0	0	1	244	11	587
477	"U"	"NL"	7	2	1	27	3	188	11	587
477	"U"	"NL"	10	3	1	17	2	36	11	587
477	"U"	"NL"	8	2	1	34	3	188	11	587
477	"U"	"NL"	16	4	0	0	3	8	11	587
477	"U"	"NL"	12	3	0	8	2	36	11	587
477	"U"	"NL"	18	5	0	0	1	244	11	587
477	"U"	"NL"	14	4	1	0	3	8	11	587
477	"U"	"NL"	20	5	0	0	1	244	11	587
477	"U"	"NL"	17	4	1	0	3	8	11	587
477	"U"	"NL"	NA	6	NA	NA	0	0	11	587
477	"U"	"NL"	19	5	0	0	1	244	11	587
477	"U"	"NL"	3	1	0	13	2	111	11	587
477	"U"	"NL"	6	2	0	15	3	188	11	587
477	"U"	"NL"	5	1	1	131	2	111	11	587
477	"U"	"NL"	13	3	1	4	2	36	11	587
477	"U"	"NL"	15	4	1	0	3	8	11	587
477	"U"	"NL"	4	1	0	16	2	111	11	587
478	"M"	"NL"	8	2	0	42	3	337	10	783
478	"M"	"NL"	7	2	1	28	3	337	10	783
478	"M"	"NL"	19	5	0	0	1	245	10	783
478	"M"	"NL"	6	2	1	32	3	337	10	783
478	"M"	"NL"	17	4	1	0	3	36	10	783
478	"M"	"NL"	2	1	0	137	1	80	10	783
478	"M"	"NL"	20	5	0	0	1	245	10	783
478	"M"	"NL"	5	1	1	158	1	80	10	783
478	"M"	"NL"	16	4	1	0	3	36	10	783
478	"M"	"NL"	9	2	1	4	3	337	10	783
478	"M"	"NL"	18	5	0	0	1	245	10	783
478	"M"	"NL"	10	3	1	76	2	85	10	783
478	"M"	"NL"	11	3	0	28	2	85	10	783
478	"M"	"NL"	4	1	1	74	1	80	10	783
478	"M"	"NL"	NA	6	NA	NA	0	0	10	783
478	"M"	"NL"	14	4	1	0	3	36	10	783
478	"M"	"NL"	15	4	1	0	3	36	10	783
478	"M"	"NL"	12	3	0	36	2	85	10	783
478	"M"	"NL"	13	3	0	0	2	85	10	783
478	"M"	"NL"	1	1	0	143	1	80	10	783
478	"M"	"NL"	21	5	0	0	1	245	10	783
478	"M"	"NL"	3	1	0	25	1	80	10	783
479	"M"	"NL"	10	3	1	0	3	212	17	1201
479	"M"	"NL"	11	3	1	0	3	212	17	1201
479	"M"	"NL"	NA	6	NA	NA	1	0	17	1201
479	"M"	"NL"	12	3	0	0	3	212	17	1201
479	"M"	"NL"	8	2	0	0	3	311	17	1201
479	"M"	"NL"	9	2	1	0	3	311	17	1201
479	"M"	"NL"	14	4	1	0	4	0	17	1201
479	"M"	"NL"	21	5	1	0	2	678	17	1201
479	"M"	"NL"	17	4	1	0	4	0	17	1201
479	"M"	"NL"	13	3	1	0	3	212	17	1201
479	"M"	"NL"	19	5	1	0	2	678	17	1201
479	"M"	"NL"	1	1	1	419	4	0	17	1201
479	"M"	"NL"	7	2	1	0	3	311	17	1201
479	"M"	"NL"	18	5	0	0	2	678	17	1201
479	"M"	"NL"	2	1	1	311	4	0	17	1201
479	"M"	"NL"	20	5	0	0	2	678	17	1201
479	"M"	"NL"	15	4	1	0	4	0	17	1201
479	"M"	"NL"	6	2	1	0	3	311	17	1201
479	"M"	"NL"	3	1	1	212	4	0	17	1201
479	"M"	"NL"	4	1	1	259	4	0	17	1201
479	"M"	"NL"	16	4	1	0	4	0	17	1201
479	"M"	"NL"	5	1	1	0	4	0	17	1201
480	"M"	"NL"	5	1	0	55	1	173	4	674
480	"M"	"NL"	4	1	0	14	1	173	4	674
480	"M"	"NL"	17	4	1	16	1	131	4	674
480	"M"	"NL"	2	1	1	77	1	173	4	674
480	"M"	"NL"	15	4	0	72	1	131	4	674
480	"M"	"NL"	16	4	0	11	1	131	4	674
480	"M"	"NL"	3	1	0	39	1	173	4	674
480	"M"	"NL"	14	4	1	35	1	131	4	674
480	"M"	"NL"	6	2	0	10	0	166	4	674
480	"M"	"NL"	7	2	0	20	0	166	4	674
480	"M"	"NL"	12	3	0	10	1	67	4	674
480	"M"	"NL"	13	3	0	25	1	67	4	674
480	"M"	"NL"	10	3	1	18	1	67	4	674
480	"M"	"NL"	11	3	0	7	1	67	4	674
480	"M"	"NL"	18	5	0	14	1	137	4	674
480	"M"	"NL"	8	2	0	18	0	166	4	674
480	"M"	"NL"	9	2	0	53	0	166	4	674
480	"M"	"NL"	1	1	0	89	1	173	4	674
480	"M"	"NL"	20	5	0	14	1	137	4	674
480	"M"	"NL"	21	5	0	0	1	137	4	674
480	"M"	"NL"	NA	6	NA	NA	0	0	4	674
480	"M"	"NL"	19	5	0	77	1	137	4	674
481	"M"	"FR"	19	5	0	0	1	219	2	719
481	"M"	"FR"	21	5	0	0	1	219	2	719
481	"M"	"FR"	4	1	0	47	0	64	2	719
481	"M"	"FR"	NA	6	NA	NA	0	0	2	719
481	"M"	"FR"	3	1	0	23	0	64	2	719
481	"M"	"FR"	2	1	0	140	0	64	2	719
481	"M"	"FR"	17	4	1	0	1	23	2	719
481	"M"	"FR"	20	5	0	0	1	219	2	719
481	"M"	"FR"	18	5	0	0	1	219	2	719
481	"M"	"FR"	10	3	0	33	0	114	2	719
481	"M"	"FR"	7	2	0	45	0	299	2	719
481	"M"	"FR"	16	4	0	0	1	23	2	719
481	"M"	"FR"	5	1	0	85	0	64	2	719
481	"M"	"FR"	6	2	0	74	0	299	2	719
481	"M"	"FR"	14	4	0	0	1	23	2	719
481	"M"	"FR"	11	3	0	17	0	114	2	719
481	"M"	"FR"	12	3	0	23	0	114	2	719
481	"M"	"FR"	13	3	0	0	0	114	2	719
481	"M"	"FR"	15	4	1	0	1	23	2	719
481	"M"	"FR"	1	1	0	127	0	64	2	719
481	"M"	"FR"	9	2	0	31	0	299	2	719
481	"M"	"FR"	8	2	0	74	0	299	2	719
482	"M"	"FR"	12	3	1	55	4	182	17	957
482	"M"	"FR"	11	3	1	55	4	182	17	957
482	"M"	"FR"	10	3	1	73	4	182	17	957
482	"M"	"FR"	NA	6	NA	NA	1	0	17	957
482	"M"	"FR"	2	1	1	88	3	212	17	957
482	"M"	"FR"	14	4	1	0	3	55	17	957
482	"M"	"FR"	5	1	1	62	3	212	17	957
482	"M"	"FR"	6	2	1	77	4	218	17	957
482	"M"	"FR"	1	1	1	177	3	212	17	957
482	"M"	"FR"	13	3	1	0	4	182	17	957
482	"M"	"FR"	9	2	1	139	4	218	17	957
482	"M"	"FR"	21	5	1	0	2	290	17	957
482	"M"	"FR"	7	2	1	58	4	218	17	957
482	"M"	"FR"	4	1	1	55	3	212	17	957
482	"M"	"FR"	15	4	1	0	3	55	17	957
482	"M"	"FR"	19	5	1	0	2	290	17	957
