"Person"	"Gender"	"Language"	"Item"	"Problem"	"Y"	"RT"	"Y.sub"	"RT.sub"	"Y.tot"	"RT.tot"
"8709"	478	"M"	"NL"	3	1	0	25	1	379	10	783
"8710"	478	"M"	"NL"	4	1	0	74	1	379	10	783
"8711"	478	"M"	"NL"	5	2	1	158	4	260	10	783
"8712"	478	"M"	"NL"	6	2	1	32	4	260	10	783
"8713"	478	"M"	"NL"	7	2	1	28	4	260	10	783
"8714"	478	"M"	"NL"	8	2	1	42	4	260	10	783
"8715"	478	"M"	"NL"	9	3	0	4	0	144	10	783
"8716"	479	"M"	"NL"	1	1	0	419	2	1201	17	1201
"8717"	479	"M"	"NL"	10	3	1	0	3	0	17	1201
"8718"	479	"M"	"NL"	11	3	0	0	3	0	17	1201
"8719"	479	"M"	"NL"	12	3	1	0	3	0	17	1201
"8720"	479	"M"	"NL"	13	4	1	0	4	0	17	1201
"8721"	479	"M"	"NL"	14	4	1	0	4	0	17	1201
"8722"	479	"M"	"NL"	15	4	1	0	4	0	17	1201
"8723"	479	"M"	"NL"	16	4	1	0	4	0	17	1201
"8724"	479	"M"	"NL"	17	5	1	0	3	0	17	1201
"8725"	479	"M"	"NL"	18	5	1	0	3	0	17	1201
"8726"	479	"M"	"NL"	19	5	0	0	3	0	17	1201
"8727"	479	"M"	"NL"	2	1	1	311	2	1201	17	1201
"8728"	479	"M"	"NL"	20	5	1	0	3	0	17	1201
"8729"	479	"M"	"NL"	21	6	1	0	1	0	17	1201
"8730"	479	"M"	"NL"	3	1	1	212	2	1201	17	1201
"8731"	479	"M"	"NL"	4	1	0	259	2	1201	17	1201
"8732"	479	"M"	"NL"	5	2	1	0	4	0	17	1201
"8733"	479	"M"	"NL"	6	2	1	0	4	0	17	1201
"8734"	479	"M"	"NL"	7	2	1	0	4	0	17	1201
"8735"	479	"M"	"NL"	8	2	1	0	4	0	17	1201
"8736"	479	"M"	"NL"	9	3	1	0	3	0	17	1201
"8737"	48	"U"	"NL"	1	1	0	114	1	244	15	667
"8738"	48	"U"	"NL"	10	3	1	68	3	157	15	667
"8739"	48	"U"	"NL"	11	3	0	24	3	157	15	667
"8740"	48	"U"	"NL"	12	3	1	10	3	157	15	667
"8741"	48	"U"	"NL"	13	4	1	0	4	0	15	667
"8742"	48	"U"	"NL"	14	4	1	0	4	0	15	667
"8743"	48	"U"	"NL"	15	4	1	0	4	0	15	667
"8744"	48	"U"	"NL"	16	4	1	0	4	0	15	667
"8745"	48	"U"	"NL"	17	5	1	0	4	0	15	667
"8746"	48	"U"	"NL"	18	5	1	0	4	0	15	667
"8747"	48	"U"	"NL"	19	5	1	0	4	0	15	667
"8748"	48	"U"	"NL"	2	1	1	42	1	244	15	667
"8749"	48	"U"	"NL"	20	5	1	0	4	0	15	667
"8750"	48	"U"	"NL"	21	6	0	0	0	0	15	667
"8751"	48	"U"	"NL"	3	1	0	56	1	244	15	667
"8752"	48	"U"	"NL"	4	1	0	32	1	244	15	667
"8753"	48	"U"	"NL"	5	2	0	152	3	266	15	667
"8754"	48	"U"	"NL"	6	2	1	35	3	266	15	667
"8755"	48	"U"	"NL"	7	2	1	46	3	266	15	667
"8756"	48	"U"	"NL"	8	2	1	33	3	266	15	667
"8757"	48	"U"	"NL"	9	3	1	55	3	157	15	667
"8758"	480	"M"	"NL"	1	1	0	89	0	219	4	674
"8759"	480	"M"	"NL"	10	3	1	18	1	88	4	674
"8760"	480	"M"	"NL"	11	3	0	7	1	88	4	674
"8761"	480	"M"	"NL"	12	3	0	10	1	88	4	674
"8762"	480	"M"	"NL"	13	4	0	72	1	143	4	674
"8763"	480	"M"	"NL"	14	4	0	35	1	143	4	674
"8764"	480	"M"	"NL"	15	4	0	25	1	143	4	674
"8765"	480	"M"	"NL"	16	4	1	11	1	143	4	674
"8766"	480	"M"	"NL"	17	5	0	77	1	121	4	674
"8767"	480	"M"	"NL"	18	5	0	14	1	121	4	674
"8768"	480	"M"	"NL"	19	5	0	16	1	121	4	674
"8769"	480	"M"	"NL"	2	1	0	77	0	219	4	674
"8770"	480	"M"	"NL"	20	5	1	14	1	121	4	674
"8771"	480	"M"	"NL"	21	6	0	0	0	0	4	674
"8772"	480	"M"	"NL"	3	1	0	39	0	219	4	674
"8773"	480	"M"	"NL"	4	1	0	14	0	219	4	674
"8774"	480	"M"	"NL"	5	2	0	55	1	103	4	674
"8775"	480	"M"	"NL"	6	2	0	10	1	103	4	674
"8776"	480	"M"	"NL"	7	2	1	20	1	103	4	674
"8777"	480	"M"	"NL"	8	2	0	18	1	103	4	674
"8778"	480	"M"	"NL"	9	3	0	53	1	88	4	674
"8779"	481	"M"	"FR"	1	1	0	127	0	337	2	719
"8780"	481	"M"	"FR"	10	3	0	33	0	104	2	719
"8781"	481	"M"	"FR"	11	3	0	17	0	104	2	719
"8782"	481	"M"	"FR"	12	3	0	23	0	104	2	719
"8783"	481	"M"	"FR"	13	4	0	0	1	0	2	719
"8784"	481	"M"	"FR"	14	4	1	0	1	0	2	719
"8785"	481	"M"	"FR"	15	4	0	0	1	0	2	719
"8786"	481	"M"	"FR"	16	4	0	0	1	0	2	719
"8787"	481	"M"	"FR"	17	5	0	0	0	0	2	719
"8788"	481	"M"	"FR"	18	5	0	0	0	0	2	719
"8789"	481	"M"	"FR"	19	5	0	0	0	0	2	719
"8790"	481	"M"	"FR"	2	1	0	140	0	337	2	719
"8791"	481	"M"	"FR"	20	5	0	0	0	0	2	719
"8792"	481	"M"	"FR"	21	6	0	0	0	0	2	719
"8793"	481	"M"	"FR"	3	1	0	23	0	337	2	719
"8794"	481	"M"	"FR"	4	1	0	47	0	337	2	719
"8795"	481	"M"	"FR"	5	2	0	85	1	278	2	719
"8796"	481	"M"	"FR"	6	2	0	74	1	278	2	719
"8797"	481	"M"	"FR"	7	2	1	45	1	278	2	719
"8798"	481	"M"	"FR"	8	2	0	74	1	278	2	719
"8799"	481	"M"	"FR"	9	3	0	31	0	104	2	719
"8800"	482	"M"	"FR"	1	1	0	177	2	370	17	957
"8801"	482	"M"	"FR"	10	3	1	73	3	322	17	957
"8802"	482	"M"	"FR"	11	3	1	55	3	322	17	957
"8803"	482	"M"	"FR"	12	3	1	55	3	322	17	957
"8804"	482	"M"	"FR"	13	4	0	0	3	0	17	957
"8805"	482	"M"	"FR"	14	4	1	0	3	0	17	957
"8806"	482	"M"	"FR"	15	4	1	0	3	0	17	957
"8807"	482	"M"	"FR"	16	4	1	0	3	0	17	957
"8808"	482	"M"	"FR"	17	5	1	0	4	0	17	957
"8809"	482	"M"	"FR"	18	5	1	0	4	0	17	957
"8810"	482	"M"	"FR"	19	5	1	0	4	0	17	957
"8811"	482	"M"	"FR"	2	1	1	88	2	370	17	957
"8812"	482	"M"	"FR"	20	5	1	0	4	0	17	957
"8813"	482	"M"	"FR"	21	6	1	0	1	0	17	957
"8814"	482	"M"	"FR"	3	1	1	50	2	370	17	957
"8815"	482	"M"	"FR"	4	1	0	55	2	370	17	957
"8816"	482	"M"	"FR"	5	2	1	62	4	265	17	957
"8817"	482	"M"	"FR"	6	2	1	77	4	265	17	957
"8818"	482	"M"	"FR"	7	2	1	58	4	265	17	957
"8819"	482	"M"	"FR"	8	2	1	68	4	265	17	957
"8820"	482	"M"	"FR"	9	3	0	139	3	322	17	957
"8821"	483	"M"	"NL"	1	1	0	82	1	203	14	655
"8822"	483	"M"	"NL"	10	3	1	104	3	232	14	655
"8823"	483	"M"	"NL"	11	3	0	60	3	232	14	655
"8824"	483	"M"	"NL"	12	3	1	22	3	232	14	655
"8825"	483	"M"	"NL"	13	4	1	0	3	0	14	655
"8826"	483	"M"	"NL"	14	4	1	0	3	0	14	655
"8827"	483	"M"	"NL"	15	4	0	0	3	0	14	655
"8828"	483	"M"	"NL"	16	4	1	0	3	0	14	655
"8829"	483	"M"	"NL"	17	5	1	0	4	0	14	655
"8830"	483	"M"	"NL"	18	5	1	0	4	0	14	655
"8831"	483	"M"	"NL"	19	5	1	0	4	0	14	655
"8832"	483	"M"	"NL"	2	1	1	32	1	203	14	655
"8833"	483	"M"	"NL"	20	5	1	0	4	0	14	655
"8834"	483	"M"	"NL"	21	6	0	0	0	0	14	655
"8835"	483	"M"	"NL"	3	1	0	30	1	203	14	655
"8836"	483	"M"	"NL"	4	1	0	59	1	203	14	655
"8837"	483	"M"	"NL"	5	2	1	94	3	220	14	655
"8838"	483	"M"	"NL"	6	2	1	74	3	220	14	655
"8839"	483	"M"	"NL"	7	2	1	25	3	220	14	655
"8840"	483	"M"	"NL"	8	2	0	27	3	220	14	655
"8841"	483	"M"	"NL"	9	3	1	46	3	232	14	655
"8842"	484	"M"	"NL"	1	1	0	52	1	204	8	516
"8843"	484	"M"	"NL"	10	3	1	31	3	109	8	516
"8844"	484	"M"	"NL"	11	3	0	12	3	109	8	516
"8845"	484	"M"	"NL"	12	3	1	15	3	109	8	516
"8846"	484	"M"	"NL"	13	4	1	0	2	10	8	516
"8847"	484	"M"	"NL"	14	4	1	0	2	10	8	516
"8848"	484	"M"	"NL"	15	4	0	10	2	10	8	516
"8849"	484	"M"	"NL"	16	4	0	0	2	10	8	516
"8850"	484	"M"	"NL"	17	5	0	0	1	0	8	516
"8851"	484	"M"	"NL"	18	5	0	0	1	0	8	516
"8852"	484	"M"	"NL"	19	5	0	0	1	0	8	516
"8853"	484	"M"	"NL"	2	1	0	92	1	204	8	516
"8854"	484	"M"	"NL"	20	5	1	0	1	0	8	516
"8855"	484	"M"	"NL"	21	6	0	0	0	0	8	516
"8856"	484	"M"	"NL"	3	1	1	44	1	204	8	516
"8857"	484	"M"	"NL"	4	1	0	16	1	204	8	516
"8858"	484	"M"	"NL"	5	2	0	112	1	193	8	516
"8859"	484	"M"	"NL"	6	2	0	18	1	193	8	516
"8860"	484	"M"	"NL"	7	2	1	33	1	193	8	516
"8861"	484	"M"	"NL"	8	2	0	30	1	193	8	516
"8862"	484	"M"	"NL"	9	3	1	51	3	109	8	516
"8863"	485	"M"	"NL"	1	1	0	149	1	366	15	712
"8864"	485	"M"	"NL"	10	3	1	77	3	156	15	712
"8865"	485	"M"	"NL"	11	3	1	34	3	156	15	712
"8866"	485	"M"	"NL"	12	3	1	18	3	156	15	712
"8867"	485	"M"	"NL"	13	4	1	0	4	0	15	712
"8868"	485	"M"	"NL"	14	4	1	0	4	0	15	712
"8869"	485	"M"	"NL"	15	4	1	0	4	0	15	712
"8870"	485	"M"	"NL"	16	4	1	0	4	0	15	712
"8871"	485	"M"	"NL"	17	5	1	0	3	0	15	712
"8872"	485	"M"	"NL"	18	5	1	0	3	0	15	712
"8873"	485	"M"	"NL"	19	5	0	0	3	0	15	712
"8874"	485	"M"	"NL"	2	1	1	121	1	366	15	712
"8875"	485	"M"	"NL"	20	5	1	0	3	0	15	712
"8876"	485	"M"	"NL"	21	6	0	0	0	0	15	712
"8877"	485	"M"	"NL"	3	1	0	34	1	366	15	712
"8878"	485	"M"	"NL"	4	1	0	62	1	366	15	712
"8879"	485	"M"	"NL"	5	2	1	50	4	190	15	712
"8880"	485	"M"	"NL"	6	2	1	47	4	190	15	712
"8881"	485	"M"	"NL"	7	2	1	39	4	190	15	712
"8882"	485	"M"	"NL"	8	2	1	54	4	190	15	712
"8883"	485	"M"	"NL"	9	3	0	27	3	156	15	712
"8884"	486	"F"	"NL"	1	1	0	68	2	92	14	597
"8885"	486	"F"	"NL"	10	3	1	9	2	80	14	597
"8886"	486	"F"	"NL"	11	3	0	8	2	80	14	597
"8887"	486	"F"	"NL"	12	3	1	14	2	80	14	597
"8888"	486	"F"	"NL"	13	4	1	62	3	162	14	597
"8889"	486	"F"	"NL"	14	4	1	51	3	162	14	597
"8890"	486	"F"	"NL"	15	4	0	35	3	162	14	597
"8891"	486	"F"	"NL"	16	4	1	14	3	162	14	597
"8892"	486	"F"	"NL"	17	5	1	73	3	110	14	597
"8893"	486	"F"	"NL"	18	5	1	20	3	110	14	597
"8894"	486	"F"	"NL"	19	5	0	17	3	110	14	597
"8895"	486	"F"	"NL"	2	1	1	9	2	92	14	597
"8896"	486	"F"	"NL"	20	5	1	0	3	110	14	597
"8897"	486	"F"	"NL"	21	6	0	0	0	0	14	597
"8898"	486	"F"	"NL"	3	1	1	7	2	92	14	597
"8899"	486	"F"	"NL"	4	1	0	8	2	92	14	597
"8900"	486	"F"	"NL"	5	2	1	96	4	153	14	597
"8901"	486	"F"	"NL"	6	2	1	15	4	153	14	597
"8902"	486	"F"	"NL"	7	2	1	14	4	153	14	597
"8903"	486	"F"	"NL"	8	2	1	28	4	153	14	597
"8904"	486	"F"	"NL"	9	3	0	49	2	80	14	597
"8905"	487	"F"	"NL"	1	1	0	58	1	455	15	747
"8906"	487	"F"	"NL"	10	3	1	23	3	119	15	747
"8907"	487	"F"	"NL"	11	3	0	28	3	119	15	747
"8908"	487	"F"	"NL"	12	3	1	13	3	119	15	747
"8909"	487	"F"	"NL"	13	4	0	0	3	0	15	747
"8910"	487	"F"	"NL"	14	4	1	0	3	0	15	747
"8911"	487	"F"	"NL"	15	4	1	0	3	0	15	747
"8912"	487	"F"	"NL"	16	4	1	0	3	0	15	747
"8913"	487	"F"	"NL"	17	5	1	0	4	0	15	747
"8914"	487	"F"	"NL"	18	5	1	0	4	0	15	747
"8915"	487	"F"	"NL"	19	5	1	0	4	0	15	747
"8916"	487	"F"	"NL"	2	1	1	126	1	455	15	747
"8917"	487	"F"	"NL"	20	5	1	0	4	0	15	747
"8918"	487	"F"	"NL"	21	6	1	0	1	0	15	747
"8919"	487	"F"	"NL"	3	1	0	55	1	455	15	747
"8920"	487	"F"	"NL"	4	1	0	216	1	455	15	747
"8921"	487	"F"	"NL"	5	2	1	69	3	173	15	747
"8922"	487	"F"	"NL"	6	2	1	28	3	173	15	747
"8923"	487	"F"	"NL"	7	2	1	34	3	173	15	747
"8924"	487	"F"	"NL"	8	2	0	42	3	173	15	747
"8925"	487	"F"	"NL"	9	3	1	55	3	119	15	747
"8926"	488	"F"	"FR"	1	1	0	74	2	324	15	752
"8927"	488	"F"	"FR"	10	3	1	19	3	89	15	752
"8928"	488	"F"	"FR"	11	3	0	12	3	89	15	752
"8929"	488	"F"	"FR"	12	3	1	8	3	89	15	752
"8930"	488	"F"	"FR"	13	4	0	69	3	165	15	752
"8931"	488	"F"	"FR"	14	4	1	59	3	165	15	752
"8932"	488	"F"	"FR"	15	4	1	26	3	165	15	752
"8933"	488	"F"	"FR"	16	4	1	11	3	165	15	752
"8934"	488	"F"	"FR"	17	5	1	29	3	67	15	752
"8935"	488	"F"	"FR"	18	5	1	15	3	67	15	752
"8936"	488	"F"	"FR"	19	5	0	23	3	67	15	752
"8937"	488	"F"	"FR"	2	1	1	133	2	324	15	752
"8938"	488	"F"	"FR"	20	5	1	0	3	67	15	752
"8939"	488	"F"	"FR"	21	6	0	0	0	0	15	752
"8940"	488	"F"	"FR"	3	1	1	52	2	324	15	752
"8941"	488	"F"	"FR"	4	1	0	65	2	324	15	752
"8942"	488	"F"	"FR"	5	2	1	43	4	107	15	752
"8943"	488	"F"	"FR"	6	2	1	25	4	107	15	752
"8944"	488	"F"	"FR"	7	2	1	23	4	107	15	752
"8945"	488	"F"	"FR"	8	2	1	16	4	107	15	752
"8946"	488	"F"	"FR"	9	3	1	50	3	89	15	752
"8947"	489	"M"	"FR"	1	1	1	52	2	98	14	814
"8948"	489	"M"	"FR"	10	3	1	11	2	109	14	814
"8949"	489	"M"	"FR"	11	3	0	6	2	109	14	814
"8950"	489	"M"	"FR"	12	3	1	9	2	109	14	814
"8951"	489	"M"	"FR"	13	4	1	111	4	203	14	814
"8952"	489	"M"	"FR"	14	4	1	58	4	203	14	814
"8953"	489	"M"	"FR"	15	4	1	19	4	203	14	814
"8954"	489	"M"	"FR"	16	4	1	15	4	203	14	814
"8955"	489	"M"	"FR"	17	5	1	216	3	288	14	814
"8956"	489	"M"	"FR"	18	5	1	27	3	288	14	814
"8957"	489	"M"	"FR"	19	5	0	36	3	288	14	814
"8958"	489	"M"	"FR"	2	1	1	9	2	98	14	814
"8959"	489	"M"	"FR"	20	5	1	9	3	288	14	814
"8960"	489	"M"	"FR"	21	6	0	0	0	0	14	814
"8961"	489	"M"	"FR"	3	1	0	15	2	98	14	814
"8962"	489	"M"	"FR"	4	1	0	22	2	98	14	814
"8963"	489	"M"	"FR"	5	2	0	82	3	116	14	814
"8964"	489	"M"	"FR"	6	2	1	6	3	116	14	814
"8965"	489	"M"	"FR"	7	2	1	16	3	116	14	814
"8966"	489	"M"	"FR"	8	2	1	12	3	116	14	814
"8967"	489	"M"	"FR"	9	3	0	83	2	109	14	814
"8968"	49	"M"	"NL"	1	1	0	46	0	233	1	693
"8969"	49	"M"	"NL"	10	3	0	19	0	80	1	693
"8970"	49	"M"	"NL"	11	3	0	19	0	80	1	693
"8971"	49	"M"	"NL"	12	3	0	18	0	80	1	693
"8972"	49	"M"	"NL"	13	4	0	98	0	221	1	693
"8973"	49	"M"	"NL"	14	4	0	36	0	221	1	693
"8974"	49	"M"	"NL"	15	4	0	63	0	221	1	693
"8975"	49	"M"	"NL"	16	4	0	24	0	221	1	693
"8976"	49	"M"	"NL"	17	5	0	0	1	52	1	693
"8977"	49	"M"	"NL"	18	5	0	0	1	52	1	693
"8978"	49	"M"	"NL"	19	5	0	52	1	52	1	693
"8979"	49	"M"	"NL"	2	1	0	63	0	233	1	693
"8980"	49	"M"	"NL"	20	5	1	0	1	52	1	693
"8981"	49	"M"	"NL"	21	6	0	0	0	0	1	693
"8982"	49	"M"	"NL"	3	1	0	42	0	233	1	693
"8983"	49	"M"	"NL"	4	1	0	82	0	233	1	693
"8984"	49	"M"	"NL"	5	2	0	58	0	107	1	693
"8985"	49	"M"	"NL"	6	2	0	20	0	107	1	693
"8986"	49	"M"	"NL"	7	2	0	18	0	107	1	693
"8987"	49	"M"	"NL"	8	2	0	11	0	107	1	693
"8988"	49	"M"	"NL"	9	3	0	24	0	80	1	693
"8989"	490	"U"	"NL"	1	1	0	89	0	170	4	508
"8990"	490	"U"	"NL"	10	3	0	9	1	60	4	508
"8991"	490	"U"	"NL"	11	3	0	3	1	60	4	508
"8992"	490	"U"	"NL"	12	3	1	21	1	60	4	508
"8993"	490	"U"	"NL"	13	4	0	0	2	0	4	508
"8994"	490	"U"	"NL"	14	4	1	0	2	0	4	508
"8995"	490	"U"	"NL"	15	4	0	0	2	0	4	508
"8996"	490	"U"	"NL"	16	4	1	0	2	0	4	508
"8997"	490	"U"	"NL"	17	5	0	0	1	0	4	508
"8998"	490	"U"	"NL"	18	5	0	0	1	0	4	508
"8999"	490	"U"	"NL"	19	5	0	0	1	0	4	508
"9000"	490	"U"	"NL"	2	1	0	32	0	170	4	508
"9001"	490	"U"	"NL"	20	5	1	0	1	0	4	508
"9002"	490	"U"	"NL"	21	6	0	0	0	0	4	508
"9003"	490	"U"	"NL"	3	1	0	18	0	170	4	508
"9004"	490	"U"	"NL"	4	1	0	31	0	170	4	508
"9005"	490	"U"	"NL"	5	2	0	88	0	278	4	508
"9006"	490	"U"	"NL"	6	2	0	94	0	278	4	508
"9007"	490	"U"	"NL"	7	2	0	20	0	278	4	508
"9008"	490	"U"	"NL"	8	2	0	76	0	278	4	508
"9009"	490	"U"	"NL"	9	3	0	27	1	60	4	508
"9010"	491	"M"	"FR"	1	1	1	195	3	447	18	928
"9011"	491	"M"	"FR"	10	3	0	27	2	139	18	928
"9012"	491	"M"	"FR"	11	3	1	51	2	139	18	928
"9013"	491	"M"	"FR"	12	3	1	18	2	139	18	928
"9014"	491	"M"	"FR"	13	4	1	0	4	0	18	928
"9015"	491	"M"	"FR"	14	4	1	0	4	0	18	928
"9016"	491	"M"	"FR"	15	4	1	0	4	0	18	928
"9017"	491	"M"	"FR"	16	4	1	0	4	0	18	928
"9018"	491	"M"	"FR"	17	5	1	0	4	0	18	928
"9019"	491	"M"	"FR"	18	5	1	0	4	0	18	928
"9020"	491	"M"	"FR"	19	5	1	0	4	0	18	928
"9021"	491	"M"	"FR"	2	1	1	86	3	447	18	928
"9022"	491	"M"	"FR"	20	5	1	0	4	0	18	928
"9023"	491	"M"	"FR"	21	6	1	0	1	0	18	928
"9024"	491	"M"	"FR"	3	1	1	97	3	447	18	928
"9025"	491	"M"	"FR"	4	1	0	69	3	447	18	928
"9026"	491	"M"	"FR"	5	2	1	165	4	342	18	928
"9027"	491	"M"	"FR"	6	2	1	140	4	342	18	928
"9028"	491	"M"	"FR"	7	2	1	17	4	342	18	928
"9029"	491	"M"	"FR"	8	2	1	20	4	342	18	928
"9030"	491	"M"	"FR"	9	3	0	43	2	139	18	928
"9031"	492	"M"	"FR"	1	1	0	118	2	240	13	557
"9032"	492	"M"	"FR"	10	3	0	27	1	103	13	557
"9033"	492	"M"	"FR"	11	3	0	10	1	103	13	557
"9034"	492	"M"	"FR"	12	3	1	11	1	103	13	557
"9035"	492	"M"	"FR"	13	4	1	0	3	0	13	557
"9036"	492	"M"	"FR"	14	4	1	0	3	0	13	557
"9037"	492	"M"	"FR"	15	4	0	0	3	0	13	557
"9038"	492	"M"	"FR"	16	4	1	0	3	0	13	557
"9039"	492	"M"	"FR"	17	5	1	0	3	0	13	557
"9040"	492	"M"	"FR"	18	5	1	0	3	0	13	557
"9041"	492	"M"	"FR"	19	5	0	0	3	0	13	557
"9042"	492	"M"	"FR"	2	1	1	33	2	240	13	557
"9043"	492	"M"	"FR"	20	5	1	0	3	0	13	557
"9044"	492	"M"	"FR"	21	6	1	0	1	0	13	557
"9045"	492	"M"	"FR"	3	1	1	22	2	240	13	557
"9046"	492	"M"	"FR"	4	1	0	67	2	240	13	557
"9047"	492	"M"	"FR"	5	2	0	72	3	214	13	557
"9048"	492	"M"	"FR"	6	2	1	45	3	214	13	557
"9049"	492	"M"	"FR"	7	2	1	32	3	214	13	557
"9050"	492	"M"	"FR"	8	2	1	65	3	214	13	557
"9051"	492	"M"	"FR"	9	3	0	55	1	103	13	557
"9052"	493	"M"	"FR"	1	1	0	223	0	803	6	1197
"9053"	493	"M"	"FR"	10	3	0	0	1	0	6	1197
"9054"	493	"M"	"FR"	11	3	0	0	1	0	6	1197
"9055"	493	"M"	"FR"	12	3	1	0	1	0	6	1197
"9056"	493	"M"	"FR"	13	4	0	0	1	0	6	1197
"9057"	493	"M"	"FR"	14	4	1	0	1	0	6	1197
"9058"	493	"M"	"FR"	15	4	0	0	1	0	6	1197
"9059"	493	"M"	"FR"	16	4	0	0	1	0	6	1197
"9060"	493	"M"	"FR"	17	5	1	0	2	0	6	1197
"9061"	493	"M"	"FR"	18	5	0	0	2	0	6	1197
"9062"	493	"M"	"FR"	19	5	0	0	2	0	6	1197
"9063"	493	"M"	"FR"	2	1	0	227	0	803	6	1197
"9064"	493	"M"	"FR"	20	5	1	0	2	0	6	1197
"9065"	493	"M"	"FR"	21	6	0	0	0	0	6	1197
"9066"	493	"M"	"FR"	3	1	0	199	0	803	6	1197
"9067"	493	"M"	"FR"	4	1	0	154	0	803	6	1197
"9068"	493	"M"	"FR"	5	2	1	271	2	394	6	1197
"9069"	493	"M"	"FR"	6	2	0	31	2	394	6	1197
"9070"	493	"M"	"FR"	7	2	1	92	2	394	6	1197
"9071"	493	"M"	"FR"	8	2	0	0	2	394	6	1197
"9072"	493	"M"	"FR"	9	3	0	0	1	0	6	1197
"9073"	494	"M"	"NL"	1	1	0	58	0	226	9	546
"9074"	494	"M"	"NL"	10	3	0	59	2	152	9	546
"9075"	494	"M"	"NL"	11	3	0	30	2	152	9	546
"9076"	494	"M"	"NL"	12	3	1	40	2	152	9	546
"9077"	494	"M"	"NL"	13	4	0	0	2	0	9	546
"9078"	494	"M"	"NL"	14	4	1	0	2	0	9	546
"9079"	494	"M"	"NL"	15	4	0	0	2	0	9	546
"9080"	494	"M"	"NL"	16	4	1	0	2	0	9	546
"9081"	494	"M"	"NL"	17	5	1	0	2	0	9	546
"9082"	494	"M"	"NL"	18	5	0	0	2	0	9	546
"9083"	494	"M"	"NL"	19	5	0	0	2	0	9	546
"9084"	494	"M"	"NL"	2	1	0	38	0	226	9	546
"9085"	494	"M"	"NL"	20	5	1	0	2	0	9	546
"9086"	494	"M"	"NL"	21	6	0	0	0	0	9	546
"9087"	494	"M"	"NL"	3	1	0	27	0	226	9	546
"9088"	494	"M"	"NL"	4	1	0	103	0	226	9	546
"9089"	494	"M"	"NL"	5	2	0	53	3	168	9	546
"9090"	494	"M"	"NL"	6	2	1	36	3	168	9	546
"9091"	494	"M"	"NL"	7	2	1	39	3	168	9	546
"9092"	494	"M"	"NL"	8	2	1	40	3	168	9	546
"9093"	494	"M"	"NL"	9	3	1	23	2	152	9	546
"9094"	495	"M"	"FR"	1	1	1	128	3	476	18	818
"9095"	495	"M"	"FR"	10	3	1	38	3	158	18	818
"9096"	495	"M"	"FR"	11	3	0	38	3	158	18	818
"9097"	495	"M"	"FR"	12	3	1	35	3	158	18	818
"9098"	495	"M"	"FR"	13	4	1	0	4	0	18	818
"9099"	495	"M"	"FR"	14	4	1	0	4	0	18	818
"9100"	495	"M"	"FR"	15	4	1	0	4	0	18	818
"9101"	495	"M"	"FR"	16	4	1	0	4	0	18	818
"9102"	495	"M"	"FR"	17	5	1	0	3	0	18	818
"9103"	495	"M"	"FR"	18	5	1	0	3	0	18	818
"9104"	495	"M"	"FR"	19	5	0	0	3	0	18	818
"9105"	495	"M"	"FR"	2	1	1	161	3	476	18	818
"9106"	495	"M"	"FR"	20	5	1	0	3	0	18	818
"9107"	495	"M"	"FR"	21	6	1	0	1	0	18	818
"9108"	495	"M"	"FR"	3	1	1	15	3	476	18	818
"9109"	495	"M"	"FR"	4	1	0	172	3	476	18	818
"9110"	495	"M"	"FR"	5	2	1	48	4	184	18	818
"9111"	495	"M"	"FR"	6	2	1	51	4	184	18	818
"9112"	495	"M"	"FR"	7	2	1	34	4	184	18	818
"9113"	495	"M"	"FR"	8	2	1	51	4	184	18	818
"9114"	495	"M"	"FR"	9	3	1	47	3	158	18	818
"9115"	496	"M"	"NL"	1	1	0	138	0	335	10	728
"9116"	496	"M"	"NL"	10	3	1	112	2	197	10	728
"9117"	496	"M"	"NL"	11	3	0	30	2	197	10	728
"9118"	496	"M"	"NL"	12	3	1	20	2	197	10	728
"9119"	496	"M"	"NL"	13	4	1	0	3	0	10	728
"9120"	496	"M"	"NL"	14	4	1	0	3	0	10	728
"9121"	496	"M"	"NL"	15	4	0	0	3	0	10	728
"9122"	496	"M"	"NL"	16	4	1	0	3	0	10	728
"9123"	496	"M"	"NL"	17	5	0	0	2	0	10	728
"9124"	496	"M"	"NL"	18	5	1	0	2	0	10	728
"9125"	496	"M"	"NL"	19	5	0	0	2	0	10	728
"9126"	496	"M"	"NL"	2	1	0	75	0	335	10	728
"9127"	496	"M"	"NL"	20	5	1	0	2	0	10	728
"9128"	496	"M"	"NL"	21	6	1	0	1	0	10	728
"9129"	496	"M"	"NL"	3	1	0	36	0	335	10	728
"9130"	496	"M"	"NL"	4	1	0	86	0	335	10	728
"9131"	496	"M"	"NL"	5	2	0	83	2	196	10	728
"9132"	496	"M"	"NL"	6	2	0	28	2	196	10	728
"9133"	496	"M"	"NL"	7	2	1	23	2	196	10	728
"9134"	496	"M"	"NL"	8	2	1	62	2	196	10	728
"9135"	496	"M"	"NL"	9	3	0	35	2	197	10	728
"9136"	497	"U"	"NL"	1	1	0	78	0	135	6	703
"9137"	497	"U"	"NL"	10	3	0	29	1	67	6	703
"9138"	497	"U"	"NL"	11	3	0	11	1	67	6	703
"9139"	497	"U"	"NL"	12	3	1	9	1	67	6	703
"9140"	497	"U"	"NL"	13	4	0	79	1	222	6	703
"9141"	497	"U"	"NL"	14	4	0	53	1	222	6	703
